data;pstrat;workflow;no_class;similar;algorithm;repr;stop;stem;spar;info;accuracy;a3r;no.terms;time
o20;p3;w24;3;1;ranger;tf_idf;none;none;0.98;none;0.827954238;0.767449012;741;20.81
o20;p3;w17;3;1;nnet;tf_idf;none;none;0.98;none;0.629899895;0.586596176;741;17.27
o20;p3;w22;3;1;lda;tf_idf;none;none;0.98;none;0.619580762;0.58001199;741;14.01
o20;p3;w19;3;1;JRip;tf_idf;none;none;0.98;none;0.766978398;0.706533172;741;26.67
o20;p3;w23;3;1;svmLinear2;tf_idf;none;none;0.98;none;0.74980995;0.694940371;741;20.9
o20;p3;w21;3;1;C5.0Tree;tf_idf;none;none;0.98;none;0.72170706;0.665246265;741;26.01
o20;p3;w18;3;1;J48;tf_idf;none;none;0.98;none;0.716197501;0.667077355;741;17.15
o20;p30;w236;3;1;knn;freq;none;simple;0.99;>0;0.710057579;0.664312264;86;14.35
o20;p30;w240;3;1;ranger;freq;none;simple;0.99;>0;0.83686211;0.77803317;86;18.46
o20;p30;w233;3;1;nnet;freq;none;simple;0.99;>0;0.749793015;0.700284548;86;15.37
o20;p30;w238;3;1;lda;freq;none;simple;0.99;>0;0.845086934;0.789688408;86;15.06
o20;p30;w235;3;1;JRip;freq;none;simple;0.99;>0;0.812195168;0.757360331;86;16.38
o20;p30;w239;3;1;svmLinear2;freq;none;simple;0.99;>0;0.82931281;0.774191823;86;15.66
o20;p30;w237;3;1;C5.0Tree;freq;none;simple;0.99;>0;0.795737995;0.743207896;86;15.36
o20;p30;w234;3;1;J48;freq;none;simple;0.99;>0;0.797107858;0.744330483;86;15.49
o20;p31;w244;3;1;knn;freq;none;simple;0.98;none;0.57777736;0.535055923;744;21.6
o20;p31;w248;3;1;ranger;freq;none;simple;0.98;none;0.834797908;0.775141009;744;19.41
o20;p31;w241;3;1;nnet;freq;none;simple;0.98;none;0.611350294;0.563175329;744;26.66
o20;p31;w246;3;1;lda;freq;none;simple;0.98;none;0.649713985;0.606972458;744;15.21
o20;p31;w243;3;1;JRip;freq;none;simple;0.98;none;0.78889997;0.727707429;744;25.27
o20;p31;w247;3;1;svmLinear2;freq;none;simple;0.98;none;0.75188168;0.696694596;744;21.1
o20;p31;w245;3;1;C5.0Tree;freq;none;simple;0.98;none;0.75187039;0.704375934;744;13.6
o20;p31;w242;3;1;J48;freq;none;simple;0.98;none;0.755300692;0.701903637;744;18.78
o20;p32;w252;3;1;knn;freq;none;simple;0.98;>0;0.596983667;0.564297253;151;9.51
o20;p32;w256;3;1;ranger;freq;none;simple;0.98;>0;0.83000715;0.775961141;151;14.78
o20;p32;w249;3;1;nnet;freq;none;simple;0.98;>0;0.637436023;0.600859969;151;10.63
o20;p32;w254;3;1;lda;freq;none;simple;0.98;>0;0.835499774;0.787101272;151;10.88
o20;p32;w251;3;1;JRip;freq;none;simple;0.98;>0;0.787524462;0.738653148;151;12.97
o20;p32;w255;3;1;svmLinear2;freq;none;simple;0.98;>0;0.786150835;0.739015867;151;11.86
o20;p32;w253;3;1;C5.0Tree;freq;none;simple;0.98;>0;0.784080988;0.738324754;151;11.08
o20;p32;w250;3;1;J48;freq;none;simple;0.98;>0;0.783401701;0.737519428;151;11.18
o20;p33;w260;3;1;knn;freq;default;none;0.99;none;0.562016408;0.513280624;1395;37.65
o20;p33;w264;3;1;ranger;freq;default;none;0.99;none;0.84440012;0.77463554;1395;31.48
o20;p33;w257;3;1;nnet;freq;default;none;0.99;none;0.609278564;0.55147033;1395;53.92
o20;p33;w262;3;1;lda;freq;default;none;0.99;none;0.571592278;0.520826245;1395;41.28
o20;p33;w259;3;1;JRip;freq;default;none;0.99;none;0.80465904;0.726793023;1395;58.62
o20;p33;w263;3;1;svmLinear2;freq;default;none;0.99;none;0.788894325;0.718187451;1395;42.78
o20;p33;w261;3;1;C5.0Tree;freq;default;none;0.99;none;0.769695544;0.711572698;1395;23.12
o20;p33;w258;3;1;J48;freq;default;none;0.99;none;0.768327563;0.701410261;1395;38.28
o20;p34;w268;3;1;knn;freq;default;none;0.99;>0;0.704595062;0.657472189;192;15.94
o20;p34;w272;3;1;ranger;freq;default;none;0.99;>0;0.84782666;0.784929634;192;21.83
o20;p34;w265;3;1;nnet;freq;default;none;0.99;>0;0.699145717;0.651109857;192;17.24
o20;p34;w270;3;1;lda;freq;default;none;0.99;>0;0.867717899;0.808359538;192;17.02
o20;p34;w267;3;1;JRip;freq;default;none;0.99;>0;0.817000978;0.756573602;192;21.62
o20;p34;w271;3;1;svmLinear2;freq;default;none;0.99;>0;0.808762984;0.752352508;192;18.03
o20;p34;w269;3;1;C5.0Tree;freq;default;none;0.99;>0;0.799158889;0.74360479;192;17.85
o20;p34;w266;3;1;J48;freq;default;none;0.99;>0;0.800528752;0.744744308;192;17.98
o20;p35;w276;3;1;knn;freq;default;none;0.98;none;0.55654072;0.516317736;678;20.1
o20;p35;w280;3;1;ranger;freq;default;none;0.98;none;0.833437453;0.773837947;678;19.45
o20;p35;w273;3;1;nnet;freq;default;none;0.98;none;0.60524236;0.559610842;678;23
o20;p35;w278;3;1;lda;freq;default;none;0.98;none;0.640839982;0.599828124;678;14.09
o20;p35;w275;3;1;JRip;freq;default;none;0.98;none;0.794381304;0.732828956;678;25.18
o20;p35;w279;3;1;svmLinear2;freq;default;none;0.98;none;0.762163179;0.707533655;678;19.59
o20;p35;w277;3;1;C5.0Tree;freq;default;none;0.98;none;0.747094686;0.699824882;678;13.66
o20;p35;w274;3;1;J48;freq;default;none;0.98;none;0.745724823;0.694803785;678;16.93
o20;p36;w284;3;1;knn;freq;default;none;0.98;>0;0.666903131;0.630962463;133;9.17
o20;p36;w288;3;1;ranger;freq;default;none;0.98;>0;0.832752521;0.778967359;133;14.45
o20;p36;w281;3;1;nnet;freq;default;none;0.98;>0;0.709406518;0.669211981;133;10.31
o20;p36;w286;3;1;lda;freq;default;none;0.98;>0;0.821799262;0.775199063;133;10.33
o20;p36;w283;3;1;JRip;freq;default;none;0.98;>0;0.774488183;0.72698053;133;12.58
o20;p36;w287;3;1;svmLinear2;freq;default;none;0.98;>0;0.77520134;0.728877144;133;11.76
o20;p36;w285;3;1;C5.0Tree;freq;default;none;0.98;>0;0.777907196;0.733479062;133;10.51
o20;p36;w282;3;1;J48;freq;default;none;0.98;>0;0.779280822;0.734445195;133;10.7
o20;p37;w292;3;1;knn;freq;default;simple;0.99;none;0.603840509;0.552449596;1241;35.09
o20;p37;w296;3;1;ranger;freq;default;simple;0.99;none;0.847822896;0.778422639;1241;30.45
o20;p37;w289;3;1;nnet;freq;default;simple;0.99;none;0.647015656;0.587375019;1241;47.86
o20;p37;w294;3;1;lda;freq;default;simple;0.99;none;0.522945205;0.478480006;1241;34.97
o20;p37;w291;3;1;JRip;freq;default;simple;0.99;none;0.790258543;0.717083672;1241;48.75
o20;p37;w295;3;1;svmLinear2;freq;default;simple;0.99;none;0.8039647;0.734287188;1241;37.57
o20;p37;w293;3;1;C5.0Tree;freq;default;simple;0.99;none;0.765570902;0.708792358;1241;21.81
o20;p37;w290;3;1;J48;freq;default;simple;0.99;none;0.768318154;0.704041087;1241;32.94
o20;p38;w300;3;1;knn;freq;default;simple;0.99;>0;0.733360304;0.685217749;83;15.12
o20;p38;w304;3;1;ranger;freq;default;simple;0.99;>0;0.836169652;0.77650494;83;19.32
o20;p38;w297;3;1;nnet;freq;default;simple;0.99;>0;0.713435195;0.665731544;83;15.93
o20;p38;w302;3;1;lda;freq;default;simple;0.99;>0;0.84576622;0.788955934;83;16.14
o20;p38;w299;3;1;JRip;freq;default;simple;0.99;>0;0.806713834;0.751232952;83;17.29
o20;p38;w303;3;1;svmLinear2;freq;default;simple;0.99;>0;0.824522053;0.768866713;83;16.37
o20;p38;w301;3;1;C5.0Tree;freq;default;simple;0.99;>0;0.796424808;0.743055822;83;16.03
o20;p38;w298;3;1;J48;freq;default;simple;0.99;>0;0.792998269;0.739720963;83;16.15
o20;p39;w308;3;1;knn;freq;default;simple;0.98;none;0.627820638;0.581466403;681;21.5
o20;p39;w312;3;1;ranger;freq;default;simple;0.98;none;0.838224447;0.777740246;681;20
o20;p39;w305;3;1;nnet;freq;default;simple;0.98;none;0.590779768;0.544384935;681;26.35
o20;p39;w310;3;1;lda;freq;default;simple;0.98;none;0.664825756;0.620677226;681;15.62
o20;p39;w307;3;1;JRip;freq;default;simple;0.98;none;0.799160771;0.736711538;681;25.91
o20;p39;w311;3;1;svmLinear2;freq;default;simple;0.98;none;0.751894852;0.696998204;681;20.75
o20;p39;w309;3;1;C5.0Tree;freq;default;simple;0.98;none;0.757344197;0.708478544;681;14.41
o20;p39;w306;3;1;J48;freq;default;simple;0.98;none;0.759404636;0.70674322;681;17.72
o20;p4;w28;3;1;knn;tf_idf;none;none;0.98;>0;0.66278037;0.629205322;169;8
o20;p4;w32;3;1;ranger;tf_idf;none;none;0.98;>0;0.825903206;0.772020232;169;14.86
o20;p4;w25;3;1;nnet;tf_idf;none;none;0.98;>0;0.755302574;0.715354384;169;8.79
o20;p4;w30;3;1;lda;tf_idf;none;none;0.98;>0;0.82384653;0.779194582;169;9.29
o20;p4;w27;3;1;JRip;tf_idf;none;none;0.98;>0;0.748455141;0.703403225;169;11.98
o20;p4;w31;3;1;svmLinear2;tf_idf;none;none;0.98;>0;0.762165061;0.716896272;169;11.58
o20;p4;w29;3;1;C5.0Tree;tf_idf;none;none;0.98;>0;0.744998495;0.698969451;169;12.82
o20;p4;w26;3;1;J48;tf_idf;none;none;0.98;>0;0.744319208;0.702647546;169;10.02
o20;p40;w316;3;1;knn;freq;default;simple;0.98;>0;0.700472302;0.660735975;137;10.34
o20;p40;w320;3;1;ranger;freq;default;simple;0.98;>0;0.838909378;0.783376926;137;15.48
o20;p40;w313;3;1;nnet;freq;default;simple;0.98;>0;0.586013473;0.551495883;137;11.34
o20;p40;w318;3;1;lda;freq;default;simple;0.98;>0;0.842350971;0.792353782;137;11.56
o20;p40;w315;3;1;JRip;freq;default;simple;0.98;>0;0.79643798;0.746841549;137;13.09
o20;p40;w319;3;1;svmLinear2;freq;default;simple;0.98;>0;0.78888868;0.740734691;137;12.42
o20;p40;w317;3;1;C5.0Tree;freq;default;simple;0.98;>0;0.797790908;0.749989684;137;11.84
o20;p40;w314;3;1;J48;freq;default;simple;0.98;>0;0.786826359;0.738798254;137;12.42
o20;p41;w324;3;1;knn;freq;smart;none;0.99;none;0.581903884;0.531667784;1267;37.02
o20;p41;w328;3;1;ranger;freq;smart;none;0.99;none;0.840284886;0.768980252;1267;34.71
o20;p41;w321;3;1;nnet;freq;smart;none;0.99;none;0.620292037;0.562207082;1267;51.05
o20;p41;w326;3;1;lda;freq;smart;none;0.99;none;0.525001882;0.480618726;1267;34.23
o20;p41;w323;3;1;JRip;freq;smart;none;0.99;none;0.808085579;0.730583072;1267;56.43
o20;p41;w327;3;1;svmLinear2;freq;smart;none;0.99;none;0.783416754;0.714413251;1267;39.97
o20;p41;w325;3;1;C5.0Tree;freq;smart;none;0.99;none;0.756670555;0.698841934;1267;24.05
o20;p41;w322;3;1;J48;freq;smart;none;0.99;none;0.7580423;0.692949776;1267;36.28
o20;p42;w332;3;1;knn;freq;smart;none;0.99;>0;0.718980506;0.669895571;192;16.92
o20;p42;w336;3;1;ranger;freq;smart;none;0.99;>0;0.839596191;0.776448345;192;22.82
o20;p42;w329;3;1;nnet;freq;smart;none;0.99;>0;0.76010274;0.706823566;192;18.3
o20;p42;w334;3;1;lda;freq;smart;none;0.99;>0;0.869776456;0.809644807;192;17.56
o20;p42;w331;3;1;JRip;freq;smart;none;0.99;>0;0.831390185;0.769131025;192;22.5
o20;p42;w335;3;1;svmLinear2;freq;smart;none;0.99;>0;0.806711952;0.749471922;192;18.99
o20;p42;w333;3;1;C5.0Tree;freq;smart;none;0.99;>0;0.788875508;0.733134135;192;18.75
o20;p42;w330;3;1;J48;freq;smart;none;0.99;>0;0.784765919;0.729083064;192;18.99
o20;p43;w340;3;1;knn;freq;smart;none;0.98;none;0.559961614;0.518972344;596;20.92
o20;p43;w344;3;1;ranger;freq;smart;none;0.98;none;0.839603718;0.778586771;596;20.45
o20;p43;w337;3;1;nnet;freq;smart;none;0.98;none;0.633269983;0.58648615;596;21.54
o20;p43;w342;3;1;lda;freq;smart;none;0.98;none;0.669610869;0.625468163;596;15.3
o20;p43;w339;3;1;JRip;freq;smart;none;0.98;none;0.80191555;0.740060701;596;24.8
o20;p43;w343;3;1;svmLinear2;freq;smart;none;0.98;none;0.742281349;0.689032983;596;19.64
o20;p43;w341;3;1;C5.0Tree;freq;smart;none;0.98;none;0.756015731;0.701764257;596;19.66
o20;p43;w338;3;1;J48;freq;smart;none;0.98;none;0.75257602;0.70069724;596;17.41
o20;p44;w348;3;1;knn;freq;smart;none;0.98;>0;0.685409454;0.645180054;132;11.24
o20;p44;w352;3;1;ranger;freq;smart;none;0.98;>0;0.827950474;0.771806087;132;16.59
o20;p44;w345;3;1;nnet;freq;smart;none;0.98;>0;0.664799413;0.624537273;132;12.17
o20;p44;w350;3;1;lda;freq;smart;none;0.98;>0;0.815632997;0.766235947;132;12.17
o20;p44;w347;3;1;JRip;freq;smart;none;0.98;>0;0.779988334;0.729801424;132;14.3
o20;p44;w351;3;1;svmLinear2;freq;smart;none;0.98;>0;0.763538687;0.714904233;132;13.91
o20;p44;w349;3;1;C5.0Tree;freq;smart;none;0.98;>0;0.784077224;0.735996004;132;12.57
o20;p44;w346;3;1;J48;freq;smart;none;0.98;>0;0.776542978;0.728693317;132;12.73
o20;p45;w356;3;1;knn;freq;smart;simple;0.99;none;0.61206345;0.55996872;1139;35.1
o20;p45;w360;3;1;ranger;freq;smart;simple;0.99;none;0.84644927;0.775361126;1139;33.41
o20;p45;w353;3;1;nnet;freq;smart;simple;0.99;none;0.631918937;0.574611845;1139;44.82
o20;p45;w358;3;1;lda;freq;smart;simple;0.99;none;0.442781876;0.406045467;1139;31.96
o20;p45;w355;3;1;JRip;freq;smart;simple;0.99;none;0.813572558;0.738890348;1139;47.06
o20;p45;w359;3;1;svmLinear2;freq;smart;simple;0.99;none;0.808085579;0.73823852;1139;37.19
o20;p45;w357;3;1;C5.0Tree;freq;smart;simple;0.99;none;0.766267123;0.707949575;1139;23.72
o20;p45;w354;3;1;J48;freq;smart;simple;0.99;none;0.763523634;0.699695531;1139;32.85
o20;p46;w364;3;1;knn;freq;smart;simple;0.99;>0;0.731992323;0.682303648;83;16.64
o20;p46;w368;3;1;ranger;freq;smart;simple;0.99;>0;0.838226328;0.777054632;83;20.72
o20;p46;w361;3;1;nnet;freq;smart;simple;0.99;>0;0.723711049;0.673534334;83;17.71
o20;p46;w366;3;1;lda;freq;smart;simple;0.99;>0;0.846453033;0.78777743;83;17.7
o20;p46;w363;3;1;JRip;freq;smart;simple;0.99;>0;0.816304757;0.758474147;83;18.9
o20;p46;w367;3;1;svmLinear2;freq;smart;simple;0.99;>0;0.824523935;0.767142207;83;17.91
o20;p46;w365;3;1;C5.0Tree;freq;smart;simple;0.99;>0;0.794370014;0.739451559;83;17.56
o20;p46;w362;3;1;J48;freq;smart;simple;0.99;>0;0.792313337;0.737380252;83;17.71
o20;p47;w372;3;1;knn;freq;smart;simple;0.98;none;0.641517387;0.593496763;605;22.47
o20;p47;w376;3;1;ranger;freq;smart;simple;0.98;none;0.834797908;0.772551463;605;22.19
o20;p47;w369;3;1;nnet;freq;smart;simple;0.98;none;0.58261704;0.538963475;605;22.54
o20;p47;w374;3;1;lda;freq;smart;simple;0.98;none;0.697726931;0.650709967;605;16.29
o20;p47;w371;3;1;JRip;freq;smart;simple;0.98;none;0.797117266;0.734799382;605;25.95
o20;p47;w375;3;1;svmLinear2;freq;smart;simple;0.98;none;0.761472603;0.705656963;605;21.01
o20;p47;w373;3;1;C5.0Tree;freq;smart;simple;0.98;none;0.764212329;0.712726128;605;16.28
o20;p47;w370;3;1;J48;freq;smart;simple;0.98;none;0.764206684;0.710246312;605;18.71
o20;p48;w380;3;1;knn;freq;smart;simple;0.98;>0;0.711446259;0.667765877;135;12.61
o20;p48;w384;3;1;ranger;freq;smart;simple;0.98;>0;0.836175297;0.778015314;135;17.88
o20;p48;w377;3;1;nnet;freq;smart;simple;0.98;>0;0.644262758;0.603554614;135;13.61
o20;p48;w382;3;1;lda;freq;smart;simple;0.98;>0;0.843724597;0.790355344;135;13.65
o20;p48;w379;3;1;JRip;freq;smart;simple;0.98;>0;0.813578203;0.759430423;135;15.72
o20;p48;w383;3;1;svmLinear2;freq;smart;simple;0.98;>0;0.797117266;0.744850965;135;15.07
o20;p48;w381;3;1;C5.0Tree;freq;smart;simple;0.98;>0;0.792305811;0.741653299;135;14.05
o20;p48;w378;3;1;J48;freq;smart;simple;0.98;>0;0.787515053;0.737025107;135;14.16
o20;p5;w36;3;1;knn;tf_idf;none;simple;0.99;none;0.647706232;0.592455945;1308;35.39
o20;p5;w40;3;1;ranger;tf_idf;none;simple;0.99;none;0.8306902;0.762836958;1308;30.22
o20;p5;w33;3;1;nnet;tf_idf;none;simple;0.99;none;0.651763134;0.595463909;1308;37.1
o20;p5;w38;3;1;lda;tf_idf;none;simple;0.99;none;0.586028526;0.536799497;1308;33.44
o20;p5;w35;3;1;JRip;tf_idf;none;simple;0.99;none;0.783412991;0.708838083;1308;54.67
o20;p5;w39;3;1;svmLinear2;tf_idf;none;simple;0.99;none;0.822474785;0.748683933;1308;42.95
o20;p5;w37;3;1;C5.0Tree;tf_idf;none;simple;0.99;none;0.723101385;0.657470273;1308;44.97
o20;p5;w34;3;1;J48;tf_idf;none;simple;0.99;none;0.722416453;0.66028329;1308;36.5
o20;p6;w44;3;1;knn;tf_idf;none;simple;0.99;>0;0.742958754;0.695374622;100;14.12
o20;p6;w48;3;1;ranger;tf_idf;none;simple;0.99;>0;0.828633524;0.76960639;100;19.22
o20;p6;w41;3;1;nnet;tf_idf;none;simple;0.99;>0;0.777926012;0.727222133;100;14.82
o20;p6;w46;3;1;lda;tf_idf;none;simple;0.99;>0;0.844403884;0.789274106;100;14.89
o20;p6;w43;3;1;JRip;tf_idf;none;simple;0.99;>0;0.797098449;0.743068586;100;16.57
o20;p6;w47;3;1;svmLinear2;tf_idf;none;simple;0.99;>0;0.821787972;0.767265365;100;15.58
o20;p6;w45;3;1;C5.0Tree;tf_idf;none;simple;0.99;>0;0.797798434;0.743201264;100;17.04
o20;p6;w42;3;1;J48;tf_idf;none;simple;0.99;>0;0.79298886;0.74058007;100;15.41
o20;p7;w52;3;1;knn;tf_idf;none;simple;0.98;none;0.645640148;0.597852508;744;21.67
o20;p7;w56;3;1;ranger;tf_idf;none;simple;0.98;none;0.824523935;0.763932732;744;21.18
o20;p7;w49;3;1;nnet;tf_idf;none;simple;0.98;none;0.580460635;0.539000202;744;19.38
o20;p7;w54;3;1;lda;tf_idf;none;simple;0.98;none;0.653844272;0.610483715;744;15.56
o20;p7;w51;3;1;JRip;tf_idf;none;simple;0.98;none;0.774488183;0.712577275;744;28.01
o20;p7;w55;3;1;svmLinear2;tf_idf;none;simple;0.98;none;0.749826885;0.693491666;744;22.74
o20;p7;w53;3;1;C5.0Tree;tf_idf;none;simple;0.98;none;0.721733404;0.66440523;744;27.4
o20;p7;w50;3;1;J48;tf_idf;none;simple;0.98;none;0.72379008;0.673241164;744;18.1
o20;p8;w60;3;1;knn;tf_idf;none;simple;0.98;>0;0.699096794;0.660646633;176;9.61
o20;p8;w64;3;1;ranger;tf_idf;none;simple;0.98;>0;0.833435571;0.777154844;176;16.39
o20;p8;w57;3;1;nnet;tf_idf;none;simple;0.98;>0;0.745726705;0.703186726;176;10.48
o20;p8;w62;3;1;lda;tf_idf;none;simple;0.98;>0;0.838254554;0.790025896;176;10.7
o20;p8;w59;3;1;JRip;tf_idf;none;simple;0.98;>0;0.787515053;0.736741089;176;14.38
o20;p8;w63;3;1;svmLinear2;tf_idf;none;simple;0.98;>0;0.777256134;0.729871057;176;12.38
o20;p8;w61;3;1;C5.0Tree;tf_idf;none;simple;0.98;>0;0.760110266;0.710699944;176;14.71
o20;p8;w58;3;1;J48;tf_idf;none;simple;0.98;>0;0.763536806;0.71827982;176;11.52
o20;p9;w68;3;1;knn;tf_idf;default;none;0.99;none;0.616863616;0.563200694;1395;38.11
o20;p9;w72;3;1;ranger;tf_idf;default;none;0.99;none;0.831375132;0.761956216;1395;32.71
o20;p9;w65;3;1;nnet;tf_idf;default;none;0.99;none;0.656602815;0.598095777;1395;41.81
o20;p9;w70;3;1;lda;tf_idf;default;none;0.99;none;0.632624567;0.578317519;1395;36.24
o20;p9;w67;3;1;JRip;tf_idf;default;none;0.99;none;0.77996199;0.703338328;1395;62.57
o20;p9;w71;3;1;svmLinear2;tf_idf;default;none;0.99;none;0.795751167;0.722936753;1395;46.46
o20;p9;w69;3;1;C5.0Tree;tf_idf;default;none;0.99;none;0.740902077;0.672201171;1395;49.03
o20;p9;w66;3;1;J48;tf_idf;default;none;0.99;none;0.731984796;0.667861702;1395;39.14
o21;p1;w7;2;1;svmLinear2;tf_idf;none;none;0.99;none;0.843923617;0.733936128;1426;266.56
o21;p1;w3;2;1;JRip;tf_idf;none;none;0.99;none;0.842617936;0.721973839;1426;483.47
o21;p1;w5;2;1;C5.0Tree;tf_idf;none;none;0.99;none;0.871928807;0.761229351;1426;228.36
o21;p1;w4;2;1;knn;tf_idf;none;none;0.99;none;0.647736334;0.545971789;1426;931.37
o21;p1;w6;2;1;lda;tf_idf;none;none;0.99;none;0.870783305;0.773137265;1426;116.45
o21;p1;w2;2;1;J48;tf_idf;none;none;0.99;none;0.855878482;0.744914582;1426;258.36
o21;p1;w8;2;1;ranger;tf_idf;none;none;0.99;none;0.899443482;0.787966963;1426;198.9
o21;p1;w1;2;1;nnet;tf_idf;none;none;0.99;none;0.879293405;0.767843904;1426;226.17
o21;p10;w79;2;1;svmLinear2;tf_idf;default;none;0.99;>0;0.903701589;0.799179516;331;136.53
o21;p10;w75;2;1;JRip;tf_idf;default;none;0.99;>0;0.857028168;0.759854972;331;123.19
o21;p10;w77;2;1;C5.0Tree;tf_idf;default;none;0.99;>0;0.876841257;0.78261024;331;94.41
o21;p10;w76;2;1;knn;tf_idf;default;none;0.99;>0;0.83409625;0.732356835;331;181.86
o21;p10;w78;2;1;lda;tf_idf;default;none;0.99;>0;0.920569547;0.831902565;331;57.46
o21;p10;w74;2;1;J48;tf_idf;default;none;0.99;>0;0.875532679;0.783223913;331;86.19
o21;p10;w80;2;1;ranger;tf_idf;default;none;0.99;>0;0.898788603;0.795337526;331;133.12
o21;p10;w73;2;1;nnet;tf_idf;default;none;0.99;>0;0.797054826;0.720642219;331;56.33
o21;p11;w87;2;1;svmLinear2;tf_idf;default;none;0.98;none;0.850148936;0.731480907;720;408.96
o21;p11;w83;2;1;JRip;tf_idf;default;none;0.98;none;0.853587371;0.742201014;720;268.57
o21;p11;w85;2;1;C5.0Tree;tf_idf;default;none;0.98;none;0.868654198;0.770072364;720;123.77
o21;p11;w84;2;1;knn;tf_idf;default;none;0.98;none;0.697357032;0.599508211;720;423.06
o21;p11;w86;2;1;lda;tf_idf;default;none;0.98;none;0.87373144;0.794428638;720;44.97
o21;p11;w82;2;1;J48;tf_idf;default;none;0.98;none;0.85227579;0.758663841;720;105.01
o21;p11;w88;2;1;ranger;tf_idf;default;none;0.98;none;0.891255136;0.787365719;720;142.24
o21;p11;w81;2;1;nnet;tf_idf;default;none;0.98;none;0.849333019;0.762258096;720;75.69
o21;p12;w95;2;1;svmLinear2;tf_idf;default;none;0.98;>0;0.900918032;0.804979225;185;90.37
o21;p12;w91;2;1;JRip;tf_idf;default;none;0.98;>0;0.861611783;0.773057115;185;76.56
o21;p12;w93;2;1;C5.0Tree;tf_idf;default;none;0.98;>0;0.869800773;0.78761303;185;53
o21;p12;w92;2;1;knn;tf_idf;default;none;0.98;>0;0.807729437;0.728772211;185;61.23
o21;p12;w94;2;1;lda;tf_idf;default;none;0.98;>0;0.898461163;0.822796555;185;33.75
o21;p12;w90;2;1;J48;tf_idf;default;none;0.98;>0;0.865050648;0.78642674;185;45.22
o21;p12;w96;2;1;ranger;tf_idf;default;none;0.98;>0;0.892401067;0.79874937;185;84.33
o21;p12;w89;2;1;nnet;tf_idf;default;none;0.98;>0;0.902883098;0.825842529;185;35.43
o21;p13;w103;2;1;svmLinear2;tf_idf;default;simple;0.99;none;0.839338499;0.732708627;1219;229.21
o21;p13;w99;2;1;JRip;tf_idf;default;simple;0.99;none;0.860299987;0.742004933;1219;371.3
o21;p13;w101;2;1;C5.0Tree;tf_idf;default;simple;0.99;none;0.880444807;0.770885056;1219;203.47
o21;p13;w100;2;1;knn;tf_idf;default;simple;0.99;none;0.691789167;0.585846374;1219;771.97
o21;p13;w102;2;1;lda;tf_idf;default;simple;0.99;none;0.884377191;0.790121283;1219;90.73
o21;p13;w98;2;1;J48;tf_idf;default;simple;0.99;none;0.871109136;0.762654009;1219;204.08
o21;p13;w104;2;1;ranger;tf_idf;default;simple;0.99;none;0.903374901;0.792077011;1219;192.32
o21;p13;w97;2;1;nnet;tf_idf;default;simple;0.99;none;0.865051184;0.760657236;1219;171.44
o21;p14;w111;2;1;svmLinear2;tf_idf;default;simple;0.99;>0;0.909106378;0.802973062;329;143.4
o21;p14;w107;2;1;JRip;tf_idf;default;simple;0.99;>0;0.87504152;0.773160626;329;141.37
o21;p14;w109;2;1;C5.0Tree;tf_idf;default;simple;0.99;>0;0.881754457;0.786933018;329;94.71
o21;p14;w108;2;1;knn;tf_idf;default;simple;0.99;>0;0.840809617;0.738225981;329;182.11
o21;p14;w110;2;1;lda;tf_idf;default;simple;0.99;>0;0.920243717;0.83076477;329;59.84
o21;p14;w106;2;1;J48;tf_idf;default;simple;0.99;>0;0.875204381;0.781424291;329;93.09
o21;p14;w112;2;1;ranger;tf_idf;default;simple;0.99;>0;0.903866596;0.800293102;329;130.08
o21;p14;w105;2;1;nnet;tf_idf;default;simple;0.99;>0;0.807207487;0.729269844;329;58.06
o21;p15;w119;2;1;svmLinear2;tf_idf;default;simple;0.98;none;0.851786884;0.732431561;693;419.33
o21;p15;w115;2;1;JRip;tf_idf;default;simple;0.98;none;0.858338354;0.751689906;693;201.74
o21;p15;w117;2;1;C5.0Tree;tf_idf;default;simple;0.98;none;0.868980136;0.769942768;693;126.49
o21;p15;w116;2;1;knn;tf_idf;default;simple;0.98;none;0.713567751;0.613734605;693;415.13
o21;p15;w118;2;1;lda;tf_idf;default;simple;0.98;none;0.879629749;0.797479953;693;50.49
o21;p15;w114;2;1;J48;tf_idf;default;simple;0.98;none;0.850965067;0.756718435;693;109.42
o21;p15;w120;2;1;ranger;tf_idf;default;simple;0.98;none;0.89616898;0.791519835;693;143.59
o21;p15;w113;2;1;nnet;tf_idf;default;simple;0.98;none;0.842127206;0.754169529;693;82.48
o21;p16;w127;2;1;svmLinear2;tf_idf;default;simple;0.98;>0;0.907470468;0.809256596;198;97.69
o21;p16;w123;2;1;JRip;tf_idf;default;simple;0.98;>0;0.860956368;0.770966718;198;82.76
o21;p16;w125;2;1;C5.0Tree;tf_idf;default;simple;0.98;>0;0.871927841;0.786911511;198;60.56
o21;p16;w124;2;1;knn;tf_idf;default;simple;0.98;>0;0.818703593;0.735129198;198;74.22
o21;p16;w126;2;1;lda;tf_idf;default;simple;0.98;>0;0.905012741;0.825345551;198;39.88
o21;p16;w122;2;1;J48;tf_idf;default;simple;0.98;>0;0.865378517;0.783612331;198;52.99
o21;p16;w128;2;1;ranger;tf_idf;default;simple;0.98;>0;0.898789676;0.803093076;198;90.3
