"n1";"n10";"n11";"n12";"n13";"n14";"n15";"n16";"n17";"n18";"n19";"n2";"n20";"n21";"n22";"n23";"n3";"n4";"n5";"n6";"n7";"n8";"n9";"o1";"o10";"o11";"o12";"o13";"o14";"o15";"o16";"o17";"o18";"o19";"o2";"o20";"o21";"o22";"o3";"o4";"o5";"o6";"o7";"o8";"o9";"r1";"r2";"r3";"r4";"r5"
"w229";0.819566399192664;0.817143456132393;0.727578621756024;0.815254998527625;0.827707836581711;0.811380209147354;0.836088917768319;0.8498697046817;0.844809255771796;0.828349229782888;0.773150454111775;0.788196174076198;0.766382151604122;0.802889693523354;0.712054610626679;0.848414238290089;0.660708761999221;0.751890508054691;0.744061636910087;0.669625883959671;0.814697856630833;0.834021553136553;0.735444281501181;0.803758693222786;0.691864437785676;0.704058906436294;0.787473238883557;0.820339006657546;0.786240113346398;0.814051202984368;0.817100196215234;0.812802080431008;0.778635245723842;0.734763254904966;0.793476361901667;0.708552318598814;0.78749521123116;0.695457239618012;0.771490375005418;0.734304550947171;0.785183274236841;0.806271230405607;0.754271859796072;0.819901193889685;0.799852180695175;0.867371667957065;0.921018571889873;0.870452288659901;0.770072004302736;0.767377805295717
"w23";0.879585282272574;0.876233565603757;0.75874831286062;0.865288084551832;0.878968416572883;0.816118326654299;0.874682067983285;0.900974356505476;0.876063262704491;0.89977364888329;0.821206428538055;0.825116789221367;0.825448169460935;0.850694099785746;0.775158139204959;0.905295196008628;0.680476393649781;0.764595080512354;0.752482017017708;0.670625847953363;0.868253644643251;0.885891000465585;0.798807614404672;0.748974028683544;0.560697786732087;0.615450217741745;0.721865069022892;0.794393337701156;0.752656964273994;0.76493386355438;0.800132581549643;0.835160079899347;0.833648462589356;0.766692608378823;0.723215265184219;0.694940371474767;0.716322600151635;0.615939405060975;0.700914354469659;0.656757540078385;0.704566737046527;0.728840504645448;0.672214886082617;0.770555953166406;0.73113777477374;0.887216288749402;0.927190121468496;0.868508206382655;0.790670521300586;0.794690217505941
"w230";0.618239306347239;0.617981203265189;0.399734019900034;0.611383497151154;0.608954523859143;0.520961183196183;0.635853278331262;0.616057179944211;0.533372705473028;0.560218935134925;0.523851103608036;0.615358796837267;0.500627423992587;0.544972031348216;0.543846425790063;0.606136223463294;0.370209276717282;0.544189937977521;0.597802151314549;0.598328619318195;0.607911505832475;0.54753301553619;0.505119621690067;0.814461222109876;0.64059666653158;0.633956739332126;0.665205984645734;0.669590172306666;0.620938605411008;0.592272825932925;0.565924146893099;0.744555659459628;0.69762994260617;0.717264861179728;0.768882740755427;0.472136781849844;0.779154208817607;0.641360241990214;0.762604286030462;0.708342947824713;0.766839369398674;0.765768849785956;0.721145553059531;0.73817891644369;0.719308123730432;0.888534196045863;0.640042389309278;0.473422585035196;0.706748371939948;0.538395460384136
"w231";0.859131337561139;0.834772102765852;0.7248578701001;0.829982673666556;0.850156473143156;0.786857641082921;0.865669958480999;0.865270515070297;0.85333359509114;0.855813966014912;0.780714277469128;0.805425216111063;0.779079297085077;0.798014524249859;0.737224259895287;0.882206346378488;0.680607589545844;0.734212252256766;0.691488996145914;0.619491831203429;0.817348781752236;0.828945188593711;0.756878673670793;0.733922868524985;0.590376586725042;0.62953568830616;0.740593857017682;0.801248048406503;0.760680089577;0.785852072707616;0.796871275535897;0.850972364729954;0.857222501116934;0.777215070792763;0.702238323284182;0.73819632988375;0.730518496767838;0.651226839888783;0.716224621007842;0.643556232678501;0.725964497406241;0.73884845634428;0.705124945266499;0.787660843674405;0.753925997354722;0.887860918894567;0.898687215390409;0.858544399063853;0.814710728214364;0.787980667115722
"w232";0.88039638977642;0.871062716473766;0.806084126517592;0.882110164031855;0.887415717591598;0.860149794722747;0.882767102559477;0.885318459537152;0.870492570106218;0.869180387017745;0.83472798763648;0.860200796941681;0.819377582965462;0.867385366153578;0.806733882003973;0.882887694593018;0.741103966370572;0.82271162906977;0.81655641198848;0.769530587146996;0.869923716915719;0.882256626909897;0.821355970289907;0.805759495604136;0.695758855076737;0.700708475275156;0.806419339615038;0.849457788994278;0.82866365094129;0.836345593336421;0.853293214699621;0.870434867505466;0.853162273117143;0.823276883185944;0.781625752748031;0.770463130952276;0.792576488874686;0.740946143555549;0.780432994780308;0.727512633358877;0.792624061123956;0.820610089818539;0.766344582562206;0.842142354991935;0.816269520148655;0.884660851929228;0.947504786848235;0.919898912117118;0.848260024047218;0.8570718590325
"w233";0.86463561908373;0.855090134473927;0.618718576832506;0.851105777386641;0.874360384877418;0.84479463836655;0.859897825132484;0.886890562590494;0.855833201400992;0.866199939567314;0.572107294278585;0.833855947099137;0.632990201850008;0.862256562725185;0.563109228291352;0.8793448008937;0.627238599854696;0.757750782644034;0.796128680466997;0.578394216324384;0.851389688689195;0.865705959093139;0.809540377794919;0.794172974968427;0.674476510216527;0.746362554632914;0.818365855724895;0.841917568263954;0.831391344890374;0.845250463240304;0.836676479126477;0.860520804802699;0.854863455417536;0.82039355371405;0.805492724690707;0.700284547939372;0.813260614637824;0.533169509445565;0.802125173297475;0.763507884540258;0.815269473018852;0.848950052005386;0.794479158202919;0.850819727767063;0.819539835732646;0.892125993551506;0.925624534131818;0.688177068539128;0.829216108634112;0.616886699109723
"w234";0.835591147582923;0.815966568934836;0.725058141099693;0.813535785018792;0.835911744497976;0.829649811837044;0.847293431647766;0.858829339828242;0.829750690150185;0.821616135314671;0.774998574393324;0.822598094735095;0.771396239065276;0.803216133624098;0.723592509250142;0.8411225468702;0.710371950412191;0.711944532345147;0.755827201450186;0.696687296355896;0.812006043208924;0.850214065616041;0.74820959792377;0.798934943167799;0.698174147685159;0.717010764695517;0.800049869187605;0.836953641716881;0.796816652862714;0.838440793720168;0.847837937611232;0.842195295092745;0.811101234089279;0.804994465622312;0.787078369135729;0.744330482608091;0.78971037303542;0.711414072197604;0.772252344275163;0.739997302261904;0.796131651987848;0.818270058615354;0.764015986390299;0.829350777510667;0.792893292001065;0.86504580057527;0.91841647440124;0.876608491120662;0.8112658681166;0.791419933239646
"w235";0.825618188482746;0.827604636205523;0.641710583908897;0.774029075546256;0.815982898526387;0.809167896070178;0.837266956506906;0.808776826233937;0.832026273870702;0.811418151143808;0.730917874609579;0.816730504423929;0.725887845931662;0.769811306580366;0.637410245709842;0.843467651345578;0.633968274101058;0.718638728532649;0.753643926916358;0.650999937597218;0.791750951981944;0.81890082196708;0.734201017134251;0.788208546640429;0.674696297718859;0.698487004104145;0.813400329491513;0.816598532874576;0.785412518456701;0.832622775219609;0.798604575820569;0.838164507840691;0.821458257629327;0.803793851432808;0.79529344064014;0.757360331102462;0.770993247267509;0.69283444711075;0.708441775900081;0.73749443598595;0.79100315277003;0.815022656835968;0.746584316729493;0.824205012838405;0.745934385946929;0.858295549978782;0.919581651552722;0.871478128149147;0.841711785155344;0.789024191186718
"w236";0.772180186508744;0.740995143900116;0.729613121267356;0.741734409074454;0.865006624031626;0.79412812440021;0.794266914792406;0.813858638496571;0.776908773531009;0.759974086881316;0.638582064050258;0.727976070336322;0.691788470150621;0.801136201935596;0.583229179758692;0.795660325199181;0.636004756285126;0.72416872744402;0.74295454684861;0.66673326766841;0.723278884385512;0.805914792151432;0.678706826905855;0.672240400908662;0.59556373168488;0.68659805655869;0.728422218616497;0.786781104967979;0.753368374762046;0.781195849834521;0.739320622230102;0.777423152655312;0.824940407461483;0.771338968253146;0.672170016215193;0.664312263558814;0.709100219093532;0.590934703544125;0.671902664169609;0.709673309217703;0.763291706932032;0.79048123489026;0.66943642399861;0.773198664556937;0.734414630179708;0.827235435792705;0.923854634635749;0.861595369997859;0.831660863465392;0.795047200240773
"w237";0.835983487539169;0.82179257858696;0.729426272627164;0.805024539301953;0.823654515747878;0.826133527176407;0.847072149235032;0.84912036178073;0.835106508576818;0.8225097080245;0.77689819886186;0.820782176248268;0.771910610666578;0.807091909948721;0.731237387096411;0.837459370987813;0.70665141662281;0.717213089526789;0.745769800775923;0.702163195358305;0.808779209137378;0.842579819532612;0.739288787238706;0.807643430810472;0.704723109631796;0.718423599708454;0.800324059841779;0.835521428463843;0.800645846059667;0.844037210319066;0.844910047566951;0.841290835319821;0.815967151383042;0.806071629162201;0.802163717608391;0.743207895768496;0.793396326647538;0.724391101986696;0.782811094466671;0.744525484448228;0.794413867354581;0.817570385436475;0.781086500840002;0.831145781082731;0.790288123034255;0.869673283360821;0.920200821425857;0.877932825121256;0.803464389430629;0.792050091883686
"w238";0.817227822331603;0.797201764284333;0.718096867207857;0.79350940491921;0.820456125783854;0.826418009848459;0.806910314032027;0.795577293057969;0.775613500729313;0.783388003965624;0.744541742831084;0.837458806889534;0.750368747250736;0.803181492162429;0.72359756676614;0.800238331509035;0.707636462482316;0.690739124809311;0.770065253472878;0.702191793452943;0.799101943029527;0.803029299792274;0.741479886062624;0.827517114218359;0.736921538036847;0.751022138178254;0.828033813436828;0.861700772717113;0.827046225962336;0.842547223857306;0.872034324066092;0.863430320364528;0.840204586043769;0.819613515301466;0.808849962755295;0.789688407664891;0.833143622036364;0.762176680581314;0.813579006146068;0.780505822799047;0.829851152886118;0.85387602698767;0.808020796664697;0.855592200547777;0.814494029459271;0.886125154126854;0.882040378872194;0.826870421577151;0.829753893452803;0.724302163661685
"w239";0.877082977980971;0.855106416516892;0.740911391653797;0.835795869443366;0.883479440700218;0.853633443026738;0.877591649026116;0.872413548134835;0.849088778266421;0.857079507955194;0.815030270585631;0.85164612353668;0.805474658109418;0.857428722176786;0.779582698382713;0.887188930669948;0.725211285151241;0.745922276798722;0.79689332737558;0.72728637806019;0.832669213180553;0.871569724930673;0.806907172416755;0.779189870231167;0.722656669571557;0.724205308439119;0.822257263921629;0.837237222335776;0.81837404532599;0.842216199239136;0.860845334306926;0.87730699679422;0.852268733347653;0.81232068301363;0.784186056476598;0.774191822704776;0.80495306611524;0.706059332175306;0.794634463490256;0.771268693689708;0.81590555229609;0.840999550578129;0.786213583312139;0.844471590190991;0.814252908460159;0.882626302574344;0.92056483011731;0.899547110991756;0.844822549930238;0.829422587328777
"w24";0.885005831596138;0.873314033395851;0.791558224987723;0.881185462205339;0.890625149866434;0.848692384890175;0.886365057544205;0.893493079874063;0.878293225252812;0.879711958313333;0.827054978721611;0.856569651524525;0.815294534581477;0.867487785480695;0.791497242283372;0.89137020524318;0.722455359960408;0.816926564664765;0.809830533736216;0.753021578791665;0.867596194997707;0.887015272724032;0.805137135188211;0.805302918861972;0.668608779611241;0.698521271092335;0.804696257135695;0.855152719147699;0.829139014934836;0.836073846370923;0.85963415633875;0.882365754401732;0.835279007669543;0.824844969782546;0.779498533127822;0.767449012271322;0.786396164280973;0.717759322898488;0.765779492285548;0.718509402027418;0.78636103784184;0.808108374933048;0.752455901889502;0.835142895203076;0.810137977766064;0.889566651606882;0.955844810928262;0.93221887733719;0.859940778776296;0.871560463291767
"w240";0.879251362375739;0.865816923783722;0.778680789045162;0.865469776836491;0.882528444267301;0.861672087237224;0.883701685053078;0.884779948465448;0.870165633479977;0.868803985596992;0.830147029190279;0.852190659068544;0.821816662013906;0.869217756144083;0.801443736250203;0.877253708971856;0.740106037835207;0.741353928311657;0.792653845786106;0.745599879463393;0.867923819916884;0.882851177278141;0.801795020111284;0.809929598092043;0.716947055288394;0.729991984939715;0.820112822926545;0.862351523413187;0.824291472555253;0.848784923539083;0.862853088685992;0.868453334992604;0.847841761010434;0.825440629326189;0.791314938044439;0.778033169867543;0.802844349381057;0.750864816460872;0.79032473132572;0.745303718150785;0.807059111687554;0.838479195177977;0.783380633869287;0.85420726425977;0.80949527782355;0.886062130030075;0.941406648790545;0.916671732142988;0.865682106771364;0.859700687905232
"w241";0.854560243876763;0.787447271554503;0.551392867818506;0.835959063930317;0.85001975057319;0.763864029129344;0.859868862619686;0.841548323246534;0.864274026638663;0.869196217537041;0.561122795053816;0.800128293399149;0.639000183812776;0.788513999980879;0.482194011638552;0.886090171295947;0.576896597720779;0.786070492334041;0.737385403930393;0.522285872130503;0.862847178859544;0.851972356406387;0.724239658814537;0.77652846795231;0.44533795240835;0.670588350134928;0.7490051371422;0.791271202817205;0.776727255916767;0.806086030829077;0.804869953820828;0.840258424979363;0.836534218236557;0.691872111542137;0.733097183694229;0.563175329440678;0.652770768713996;0.493550407665122;0.747935049137497;0.630829075194602;0.724261680692857;0.777940733473086;0.736690482159372;0.76272758793841;0.782467523757282;0.903914221874836;0.928628019448817;0.613341054701516;0.843621347662942;0.6529667323652
"w242";0.814994939965432;0.810764701465339;0.708389223965776;0.815069879631622;0.830188817571057;0.818881854410611;0.83473181283045;0.851295290281412;0.844977148904118;0.832836431171019;0.770705631142157;0.797080998870963;0.766383652748491;0.803747149167774;0.712028098948359;0.849782011287138;0.673201489086606;0.755442922452962;0.748515630542437;0.677098640279234;0.820150306676489;0.83877753284345;0.742405436210549;0.802282112360493;0.646425869017072;0.676209908726725;0.756331047812354;0.822456087737781;0.790470790871144;0.816616719447467;0.820274982616482;0.818539964893585;0.781540277650569;0.743668788814504;0.775550769428858;0.701903637206333;0.759663662467957;0.677745357872339;0.745678562228301;0.704643743188907;0.761779718552023;0.796977394033228;0.739876636873236;0.805576363406446;0.766832254331972;0.870631430407801;0.916573156523793;0.869945458273121;0.779824849228974;0.768222253572514
