"data";"workflow";"accuracy"
"o4";"w68";0.689413068
"o4";"w65";0.630116713
"o4";"w70";0.782803109
"o4";"w67";0.792358491
"o4";"w72";0.822772412
"o4";"w69";0.81731417
"o4";"w66";0.782021406
"o4";"w71";0.738936689
"o5";"w4";0.754447891
"o5";"w8";0.893633518
"o5";"w1";0.832547562
"o5";"w2";0.84222823
"o5";"w7";0.824634919
"o5";"w3";0.842033259
"o5";"w6";0.842826587
"o5";"w5";0.864571659
"o5";"w76";0.79695599
"o5";"w80";0.889876701
"o5";"w73";0.879993246
"o5";"w74";0.860223051
"o5";"w79";0.897193019
"o5";"w75";0.869316775
"o5";"w78";0.91103264
"o5";"w77";0.869318182
"o5";"w84";0.701862461
"o5";"w88";0.883550714
"o5";"w81";0.824231688
"o5";"w82";0.840053378
"o5";"w87";0.818896814
"o5";"w83";0.854092973
"o5";"w86";0.860022608
"o5";"w85";0.861212288
"o5";"w92";0.764727229
"o5";"w96";0.877025066
"o5";"w89";0.794149322
"o5";"w90";0.853896283
"o5";"w95";0.89482054
"o5";"w91";0.854093911
"o5";"w94";0.892842691
"o5";"w93";0.861607389
"o5";"w100";0.779161924
"o5";"w104";0.896993827
"o5";"w97";0.858833085
"o5";"w98";0.85567275
"o5";"w103";0.837484365
"o5";"w99";0.875449824
"o5";"w102";0.865953651
"o5";"w101";0.870894206
"o5";"w108";0.824633981
"o5";"w112";0.891655983
"o5";"w105";0.876818838
"o5";"w106";0.872676928
"o5";"w111";0.901740194
"o5";"w107";0.867933688
"o5";"w110";0.911229174
"o5";"w109";0.872481957
"o5";"w116";0.71352379
"o5";"w120";0.887503752
"o5";"w113";0.749468092
"o5";"w114";0.843416346
"o5";"w119";0.825620091
"o5";"w115";0.865955527
"o5";"w118";0.863579764
"o5";"w117";0.857059745
"o5";"w124";0.779752151
"o5";"w128";0.884932863
"o5";"w121";0.882955953
"o5";"w122";0.859430348
"o5";"w127";0.89402768
"o5";"w123";0.865164075
"o5";"w126";0.90015729
"o5";"w125";0.8665481
"o5";"w132";0.744564279
"o5";"w136";0.894820383
"o5";"w129";0.862000457
"o5";"w130";0.852116532
"o5";"w135";0.827797443
"o5";"w131";0.858834336
"o5";"w134";0.857650442
"o5";"w133";0.86832957
"o5";"w140";0.79478239
"o5";"w144";0.889481131
"o5";"w137";0.882165908
"o5";"w138";0.86298985
"o5";"w143";0.897587963
"o5";"w139";0.87366679
"o5";"w142";0.91004356
"o5";"w141";0.87109762
"o5";"w148";0.706606951
"o5";"w152";0.883155301
"o5";"w145";0.667461194
"o5";"w146";0.843613192
"o5";"w151";0.840448948
"o5";"w147";0.859828576
"o5";"w150";0.863975334
"o5";"w149";0.860420367
"o5";"w12";0.798733395
"o5";"w16";0.891655983
"o5";"w9";0.886515141
"o5";"w10";0.857453126
"o5";"w15";0.895811184
"o5";"w11";0.851126826
"o5";"w14";0.911230737
"o5";"w13";0.863582579
"o5";"w156";0.763737836
"o5";"w160";0.879002445
"o5";"w153";0.892053428
"o5";"w154";0.860618152
"o5";"w159";0.894227185
"o5";"w155";0.859828263
"o5";"w158";0.89244806
"o5";"w157";0.865165483
"o5";"w164";0.78074561
"o5";"w168";0.89798322
"o5";"w161";0.761927909
"o5";"w162";0.844995184
"o5";"w167";0.834518374
"o5";"w163";0.885728067
"o5";"w166";0.873268562
"o5";"w165";0.868923238
"o5";"w172";0.824828639
"o5";"w176";0.892842848
"o5";"w169";0.801738005
"o5";"w170";0.868130066
"o5";"w175";0.901147465
"o5";"w171";0.870108539
"o5";"w174";0.9116249
"o5";"w173";0.879004791
"o5";"w180";0.726372767
"o5";"w184";0.887108965
"o5";"w177";0.843611785
"o5";"w178";0.850534566
"o5";"w183";0.846181268
"o5";"w179";0.866350472
"o5";"w182";0.873465409
"o5";"w181";0.866151749
"o5";"w188";0.77382064
"o5";"w192";0.885724627
"o5";"w185";0.895015979
"o5";"w186";0.865163137
"o5";"w191";0.894423406
"o5";"w187";0.869910911
"o5";"w190";0.898971675
"o5";"w189";0.863780989
"o5";"w196";0.661326581
"o5";"w200";0.894620722
"o5";"w193";0.767928998
"o5";"w194";0.841637377
"o5";"w199";0.822658634
"o5";"w195";0.852314942
"o5";"w198";0.82879012
"o5";"w197";0.870504578
"o5";"w204";0.791021664
"o5";"w208";0.89185408
"o5";"w201";0.893042978
"o5";"w202";0.859034779
"o5";"w207";0.897192081
"o5";"w203";0.869316931
"o5";"w206";0.911625369
"o5";"w205";0.865958029
"o5";"w212";0.641954927
"o5";"w216";0.885725722
"o5";"w209";0.848556405
"o5";"w210";0.836297812
"o5";"w215";0.80604987
"o5";"w211";0.858245829
"o5";"w214";0.843219186
"o5";"w213";0.864178278
"o5";"w220";0.785287468
"o5";"w224";0.878410185
"o5";"w217";0.890272114
"o5";"w218";0.860418647
"o5";"w223";0.894622286
"o5";"w219";0.862200899
"o5";"w222";0.893237792
"o5";"w221";0.862792378
"o5";"w228";0.693157115
"o5";"w232";0.898179911
"o5";"w225";0.875056756
"o5";"w226";0.853893156
"o5";"w231";0.825227961
"o5";"w227";0.876830721
"o5";"w230";0.854884581
"o5";"w229";0.87504972
"o5";"w20";0.691780908
"o5";"w24";0.884143443
"o5";"w17";0.830959811
"o5";"w18";0.843614756
"o5";"w23";0.809210987
"o5";"w19";0.847962738
"o5";"w22";0.853101704
"o5";"w21";0.860618152
"o5";"w236";0.839265835
"o5";"w240";0.896994296
"o5";"w233";0.895612617
"o5";"w234";0.876038331
"o5";"w239";0.905101441
"o5";"w235";0.874653994
"o5";"w238";0.910044341
"o5";"w237";0.873074686
"o5";"w244";0.682084449
"o5";"w248";0.88829411
"o5";"w241";0.809984459
"o5";"w242";0.846777124
"o5";"w247";0.812767987
"o5";"w243";0.864573066
"o5";"w246";0.85982326
"o5";"w245";0.863383387
"o5";"w252";0.791023071
"o5";"w256";0.889875294
"o5";"w249";0.892248868
"o5";"w250";0.866548725
"o5";"w255";0.895807744
"o5";"w251";0.869513621
"o5";"w254";0.895609334
"o5";"w253";0.867339239
"o5";"w260";0.716096869
"o5";"w264";0.894423719
"o5";"w257";0.87268068
"o5";"w258";0.84203451
"o5";"w263";0.824041877
"o5";"w259";0.867139891
"o5";"w262";0.830766092
"o5";"w261";0.870702206
"o5";"w268";0.795371054
"o5";"w272";0.891854237
"o5";"w265";0.896204721
"o5";"w266";0.86061737
"o5";"w271";0.89600631
"o5";"w267";0.866745728
"o5";"w270";0.911625213
"o5";"w269";0.865363893
"o5";"w276";0.699091441
"o5";"w280";0.886120197
"o5";"w273";0.795168891
"o5";"w274";0.839261301
"o5";"w279";0.817912893
"o5";"w275";0.860420523
"o5";"w278";0.8485575
"o5";"w277";0.862794723
"o5";"w284";0.788647621
"o5";"w288";0.880782352
"o5";"w281";0.878413469
"o5";"w282";0.855673219
"o5";"w287";0.895215797
"o5";"w283";0.863584611
"o5";"w286";0.894027837
"o5";"w285";0.863583517
"o5";"w292";0.757612135
"o5";"w296";0.897586713
"o5";"w289";0.826003621
"o5";"w290";0.850732038
"o5";"w295";0.827599502
"o5";"w291";0.877025379
"o5";"w294";0.856860553
"o5";"w293";0.875445446
"o5";"w300";0.84144053
"o5";"w304";0.896401411
"o5";"w297";0.902134825
"o5";"w298";0.877818238
"o5";"w303";0.903124687
"o5";"w299";0.875248755
"o5";"w302";0.909846087
"o5";"w301";0.873667571
"o5";"w308";0.726966903
"o5";"w312";0.889678291
"o5";"w305";0.864372936
"o5";"w306";0.847568732
"o5";"w311";0.824237004
"o5";"w307";0.865559958
"o5";"w310";0.864569627
"o5";"w309";0.864965665
"o5";"w28";0.766507449
"o5";"w32";0.878608283
"o5";"w25";0.792567356
"o5";"w26";0.856070821
"o5";"w31";0.896797919
"o5";"w27";0.85231416
"o5";"w30";0.893436046
"o5";"w29";0.861210724
"o5";"w316";0.793988593
"o5";"w320";0.889283034
"o5";"w313";0.892250744
"o5";"w314";0.870106819
"o5";"w319";0.895412174
"o5";"w315";0.870107758
"o5";"w318";0.89560949
"o5";"w317";0.87010807
"o5";"w324";0.734087
"o5";"w328";0.894620566
"o5";"w321";0.864165301
"o5";"w322";0.848360966
"o5";"w327";0.824436665
"o5";"w323";0.867934157
"o5";"w326";0.847966022
"o5";"w325";0.871888134
"o5";"w332";0.797348745
"o5";"w336";0.892843473
"o5";"w329";0.895017699
"o5";"w330";0.862000457
"o5";"w335";0.896796199
"o5";"w331";0.86793447
"o5";"w334";0.912020001
"o5";"w333";0.870108539
"o5";"w340";0.712734527
"o5";"w344";0.88770185
"o5";"w337";0.819303797
"o5";"w338";0.841637846
"o5";"w343";0.835504641
"o5";"w339";0.861211506
"o5";"w342";0.858836369
"o5";"w341";0.864178591
"o5";"w348";0.791813429
"o5";"w352";0.878805599
"o5";"w345";0.887702163
"o5";"w346";0.856070665
"o5";"w351";0.896402505
"o5";"w347";0.860221957
"o5";"w350";0.892644125
"o5";"w349";0.866350628
"o5";"w356";0.757017374
"o5";"w360";0.899367089
"o5";"w353";0.864567438
"o5";"w354";0.856661048
"o5";"w359";0.829178966
"o5";"w355";0.884342948
"o5";"w358";0.865363893
"o5";"w357";0.869909816
"o5";"w364";0.84618674
"o5";"w368";0.895610741
"o5";"w361";0.899169617
"o5";"w362";0.872876119
"o5";"w367";0.904311709
"o5";"w363";0.876434213
"o5";"w366";0.911427897
"o5";"w365";0.873272158
"o5";"w372";0.732698911
"o5";"w376";0.88928319
"o5";"w369";0.863774578
"o5";"w370";0.857054898
"o5";"w375";0.844995184
"o5";"w371";0.87109418
"o5";"w374";0.865359828
"o5";"w373";0.866152218
"o5";"w380";0.792605662
"o5";"w384";0.888887621
"o5";"w377";0.883357933
"o5";"w378";0.868722638
"o5";"w383";0.892643656
"o5";"w379";0.87663106
"o5";"w382";0.893830208
"o5";"w381";0.866350315
"o5";"w36";0.780745766
"o5";"w40";0.896796668
"o5";"w33";0.768123343
"o5";"w34";0.854091097
"o5";"w39";0.836298281
"o5";"w35";0.863781145
"o5";"w38";0.862592404
"o5";"w37";0.869907471
"o5";"w44";0.823250113
"o5";"w48";0.892446184
"o5";"w41";0.798377696
"o5";"w42";0.865165795
"o5";"w47";0.900553485
"o5";"w43";0.87030523
"o5";"w46";0.909054636
"o5";"w45";0.867538588
"o5";"w52";0.718665726
"o5";"w56";0.887899009
"o5";"w49";0.740832322
"o5";"w50";0.845590259
"o5";"w55";0.816920999
"o5";"w51";0.861014972
"o5";"w54";0.858242076
"o5";"w53";0.858440643
"o5";"w60";0.780941049
"o5";"w64";0.885328901
"o5";"w57";0.891656921
"o5";"w58";0.857055993
"o5";"w63";0.894424032
"o5";"w59";0.859431287
"o5";"w62";0.897981813
"o5";"w61";0.869118677
"o5";"w68";0.745948148
"o5";"w72";0.893830677
"o5";"w65";0.848552966
"o5";"w66";0.844602116
"o5";"w71";0.82700693
"o5";"w67";0.854684295
"o5";"w70";0.843418847
"o5";"w69";0.866746979
"o6";"w3";0.861753062
"o6";"w6";0.839827132
"o6";"w2";0.874679493
"o6";"w7";0.840220056
"o6";"w1";0.857253389
"o6";"w5";0.878792226
"o6";"w4";0.728217523
"o6";"w8";0.918738785
"o6";"w75";0.869983129
"o6";"w78";0.924612692
"o6";"w74";0.878790998
"o6";"w79";0.918738171
"o6";"w73";0.927158333
"o6";"w77";0.876832518
"o6";"w76";0.85236018
"o6";"w80";0.915213826
"o6";"w83";0.858231019
"o6";"w86";0.869587751
"o6";"w82";0.868215971
"o6";"w87";0.845500972
"o6";"w81";0.772875789
"o6";"w85";0.877616677
"o6";"w84";0.695325023
"o6";"w88";0.904835337
"o6";"w91";0.871939922
"o6";"w94";0.909338999
"o6";"w90";0.877420446
"o6";"w95";0.906008431
"o6";"w89";0.912667418
"o6";"w93";0.876636747
"o6";"w92";0.832975749
"o6";"w96";0.902682159
"o6";"w99";0.875662953
"o6";"w102";0.873898249
"o6";"w98";0.888191091
"o6";"w103";0.847268898
"o6";"w97";0.764586346
"o6";"w101";0.890737653
"o6";"w100";0.760132241
"o6";"w104";0.927353797
"o6";"w107";0.88643099
"o6";"w110";0.940865242
"o6";"w106";0.894850999
"o6";"w111";0.929117734
"o6";"w105";0.716230825
"o6";"w109";0.895634084
"o6";"w108";0.860192261
"o6";"w112";0.928529039
"o6";"w115";0.879184075
"o6";"w118";0.876832058
"o6";"w114";0.882120339
"o6";"w119";0.846678362
"o6";"w113";0.874486637
"o6";"w117";0.882317031
"o6";"w116";0.733313102
"o6";"w120";0.913255039
"o6";"w123";0.881731251
"o6";"w126";0.914429974
"o6";"w122";0.890736732
"o6";"w127";0.912274188
"o6";"w121";0.920303268
"o6";"w125";0.887015543
"o6";"w124";0.828469172
"o6";"w128";0.911099867
"o6";"w131";0.867631265
"o6";"w134";0.85725385
"o6";"w130";0.872133546
"o6";"w135";0.83415053
"o6";"w129";0.876250267
"o6";"w133";0.882707653
"o6";"w132";0.743096605
"o6";"w136";0.917171233
"o6";"w139";0.871353529
"o6";"w142";0.923045754
"o6";"w138";0.878595841
"o6";"w143";0.918738785
"o6";"w137";0.883696022
"o6";"w141";0.87898631
"o6";"w140";0.859214785
"o6";"w144";0.915214594
"o6";"w147";0.870372984
"o6";"w150";0.874091719
"o6";"w146";0.86880574
"o6";"w151";0.854312984
"o6";"w145";0.854318047
"o6";"w149";0.882120339
"o6";"w148";0.708833246
"o6";"w152";0.904835798
"o6";"w11";0.867437028
"o6";"w14";0.924024918
"o6";"w10";0.875266654
"o6";"w15";0.918933635
"o6";"w9";0.922653598
"o6";"w13";0.878007146
"o6";"w12";0.851184785
"o6";"w16";0.914626512
"o6";"w155";0.868418186
"o6";"w158";0.90953431
"o6";"w154";0.878204145
"o6";"w159";0.908162683
"o6";"w153";0.910708477
"o6";"w157";0.87898631
"o6";"w156";0.83884981
"o6";"w160";0.900332136
"o6";"w163";0.880942182
"o6";"w166";0.880751474
"o6";"w162";0.88231611
"o6";"w167";0.854904287
"o6";"w161";0.868023268
"o6";"w165";0.896026548
"o6";"w164";0.770117806
"o6";"w168";0.925003161
"o6";"w171";0.888584475
"o6";"w174";0.940082617
"o6";"w170";0.894654307
"o6";"w175";0.927355485
"o6";"w169";0.82144273
"o6";"w173";0.894849311
"o6";"w172";0.861953589
"o6";"w176";0.930486599
"o6";"w179";0.878404519
"o6";"w182";0.88290189
"o6";"w178";0.880357476
"o6";"w183";0.864495548
"o6";"w177";0.867826423
"o6";"w181";0.887799395
"o6";"w180";0.737423686
"o6";"w184";0.910905169
"o6";"w187";0.885844137
"o6";"w190";0.913842046
"o6";"w186";0.888584935
"o6";"w191";0.914037204
"o6";"w185";0.711336541
"o6";"w189";0.886232764
"o6";"w188";0.824553592
"o6";"w192";0.911883873
"o6";"w195";0.869193753
"o6";"w198";0.826904383
"o6";"w194";0.876247198
"o6";"w199";0.837282872
"o6";"w193";0.827476354
"o6";"w197";0.889171636
"o6";"w196";0.664970953
"o6";"w200";0.919130174
"o6";"w203";0.880361465
"o6";"w206";0.919717334
"o6";"w202";0.890540654
"o6";"w207";0.915995071
"o6";"w201";0.927353337
"o6";"w205";0.888583401
"o6";"w204";0.847073894
"o6";"w208";0.91677969
"o6";"w211";0.866653482
"o6";"w214";0.854119054
"o6";"w210";0.87663736
"o6";"w215";0.832972987
"o6";"w209";0.720595636
"o6";"w213";0.883881974
"o6";"w212";0.659096279
"o6";"w216";0.904835798
"o6";"w219";0.87879422
"o6";"w222";0.906794432
"o6";"w218";0.885839074
"o6";"w223";0.905812353
"o6";"w217";0.909729928
"o6";"w221";0.884274744
"o6";"w220";0.836499019
"o6";"w224";0.902289236
"o6";"w227";0.890738727
"o6";"w230";0.854710817
"o6";"w226";0.887409387
"o6";"w231";0.840219902
"o6";"w225";0.72288705
"o6";"w229";0.897004637
"o6";"w228";0.686707402
"o6";"w232";0.928332654
"o6";"w19";0.868220267
"o6";"w22";0.859992654
"o6";"w18";0.862732686
"o6";"w23";0.833756993
"o6";"w17";0.846284978
"o6";"w21";0.878401143
"o6";"w20";0.697673205
"o6";"w24";0.906793971
"o6";"w235";0.904640026
"o6";"w238";0.937144819
"o6";"w234";0.900725213
"o6";"w239";0.930877835
"o6";"w233";0.933423936
"o6";"w237";0.899158275
"o6";"w236";0.870373291
"o6";"w240";0.931857766
"o6";"w243";0.879185763
"o6";"w246";0.855295983
"o6";"w242";0.883493039
"o6";"w247";0.840412912
"o6";"w241";0.871351841
"o6";"w245";0.893282834
"o6";"w244";0.670060088
"o6";"w248";0.914038431
"o6";"w251";0.892696747
"o6";"w254";0.91442936
"o6";"w250";0.897589036
"o6";"w255";0.913841126
"o6";"w249";0.808516759
"o6";"w253";0.896807332
"o6";"w252";0.850987172
"o6";"w256";0.912471033
"o6";"w259";0.879969616
"o6";"w262";0.83904466
"o6";"w258";0.878203684
"o6";"w263";0.83904374
"o6";"w257";0.861169123
"o6";"w261";0.890737806
"o6";"w260";0.725087177
"o6";"w264";0.919716414
"o6";"w267";0.886625534
"o6";"w270";0.919129867
"o6";"w266";0.894848851
"o6";"w271";0.914820289
"o6";"w265";0.923633682
"o6";"w269";0.889562258
"o6";"w268";0.84746559
"o6";"w272";0.917561855
"o6";"w275";0.865864567
"o6";"w278";0.860385117
"o6";"w274";0.876636593
"o6";"w279";0.84256609
"o6";"w273";0.810468489
"o6";"w277";0.883099042
"o6";"w276";0.713140062
"o6";"w280";0.907380518
"o6";"w283";0.880554935
"o6";"w286";0.908948223
"o6";"w282";0.891714055
"o6";"w287";0.905616275
"o6";"w281";0.902682313
"o6";"w285";0.886232611
"o6";"w284";0.840219749
"o6";"w288";0.903464478
"o6";"w291";0.890544336
"o6";"w294";0.861172345
"o6";"w290";0.889952573
"o6";"w295";0.845114186
"o6";"w289";0.841994425
"o6";"w293";0.897004637
"o6";"w292";0.737814922
"o6";"w296";0.927549722
"o6";"w299";0.903072628
"o6";"w302";0.936949048
"o6";"w298";0.901312527
"o6";"w303";0.931073606
"o6";"w297";0.933814865
"o6";"w301";0.898962351
"o6";"w300";0.871352148
"o6";"w304";0.931075141
"o6";"w307";0.888385942
"o6";"w310";0.864693928
"o6";"w306";0.878987383
"o6";"w311";0.848635001
"o6";"w305";0.872722394
"o6";"w309";0.892303977
"o6";"w308";0.725281414
"o6";"w312";0.913059421
"o6";"w27";0.87311501
"o6";"w30";0.907576903
"o6";"w26";0.876049739
"o6";"w31";0.904442107
"o6";"w25";0.910513627
"o6";"w29";0.878203071
"o6";"w28";0.832975289
"o6";"w32";0.902094999
"o6";"w315";0.89367453
"o6";"w318";0.915016828
"o6";"w314";0.898959435
"o6";"w319";0.913057734
"o6";"w313";0.919126952
"o6";"w317";0.896807332
"o6";"w316";0.851967256
"o6";"w320";0.913841586
"o6";"w323";0.881143783
"o6";"w326";0.84433018
"o6";"w322";0.884471436
"o6";"w327";0.832387668
"o6";"w321";0.894457308
"o6";"w325";0.890345957
"o6";"w324";0.733504884
"o6";"w328";0.920304035
"o6";"w331";0.885842909
"o6";"w334";0.919130174
"o6";"w330";0.89328268
"o6";"w335";0.917953858
"o6";"w329";0.915410825
"o6";"w333";0.889953954
"o6";"w332";0.846093503
"o6";"w336";0.917954318
"o6";"w339";0.866452341
"o6";"w342";0.865673091
"o6";"w338";0.878007913
"o6";"w343";0.85431237
"o6";"w337";0.825697075
"o6";"w341";0.885449372
"o6";"w340";0.729390464
"o6";"w344";0.904834724
"o6";"w347";0.881925948
"o6";"w350";0.906989743
"o6";"w346";0.886623233
"o6";"w351";0.905616582
"o6";"w345";0.903853259
"o6";"w349";0.886428535
"o6";"w348";0.84295978
"o6";"w352";0.901898307
"o6";"w355";0.892892365
"o6";"w358";0.867436568
"o6";"w354";0.888776104
"o6";"w359";0.848442912
"o6";"w353";0.8960244
"o6";"w357";0.896613094
"o6";"w356";0.748193104
"o6";"w360";0.9291162
"o6";"w363";0.903858782
"o6";"w366";0.939494842
"o6";"w362";0.901702075
"o6";"w367";0.930878142
"o6";"w361";0.931071612
"o6";"w365";0.898179419
"o6";"w364";0.872331158
"o6";"w368";0.932836162
"o6";"w371";0.886039141
"o6";"w374";0.872916784
"o6";"w370";0.885449219
"o6";"w375";0.865279401
"o6";"w369";0.853928959
"o6";"w373";0.894457462
"o6";"w372";0.72704535
"o6";"w376";0.911296865
"o6";"w379";0.888974637
"o6";"w382";0.913450043
"o6";"w378";0.897786342
"o6";"w383";0.914036744
"o6";"w377";0.914624978
"o6";"w381";0.897786188
"o6";"w380";0.851574947
"o6";"w384";0.912666651
"o6";"w35";0.863908081
"o6";"w38";0.870178747
"o6";"w34";0.88407974
"o6";"w39";0.848639911
"o6";"w33";0.887796787
"o6";"w37";0.896612481
"o6";"w36";0.766594383
"o6";"w40";0.9277458
"o6";"w43";0.892500362
"o6";"w46";0.940865242
"o6";"w42";0.898570654
"o6";"w47";0.926572246
"o6";"w41";0.933817013
"o6";"w45";0.900724293
"o6";"w44";0.859604487
"o6";"w48";0.929507436
"o6";"w51";0.867822894
"o6";"w54";0.862929224
"o6";"w50";0.879575004
"o6";"w55";0.834538237
"o6";"w49";0.857252162
"o6";"w53";0.885645604
"o6";"w52";0.725479486
"o6";"w56";0.910122698
"o6";"w59";0.883493653
"o6";"w62";0.915017902
"o6";"w58";0.889562871
"o6";"w63";0.911687027
"o6";"w57";0.917170773
"o6";"w61";0.887798628
"o6";"w60";0.82533499
"o6";"w64";0.912666958
"o6";"w67";0.868022194
"o6";"w70";0.847072666
"o6";"w66";0.869391366
"o6";"w71";0.841197531
"o6";"w65";0.850007242
"o6";"w69";0.88094479
"o6";"w68";0.733306658
"o6";"w72";0.918738017
"o7";"w2";0.80955585
"o7";"w1";0.819470836
"o7";"w6";0.801440019
"o7";"w7";0.792879227
"o7";"w4";0.715793264
"o7";"w8";0.856210594
"o7";"w5";0.840209849
"o7";"w3";0.797846579
"o7";"w74";0.837051207
"o7";"w73";0.7870697
"o7";"w78";0.880099097
"o7";"w79";0.870634965
"o7";"w76";0.782963218
"o7";"w80";0.863647293
"o7";"w77";0.844264511
"o7";"w75";0.824205654
"o7";"w82";0.804825711
"o7";"w81";0.786344646
"o7";"w86";0.821947909
"o7";"w87";0.787921628
"o7";"w84";0.705660366
"o7";"w88";0.850575899
"o7";"w85";0.830747949
"o7";"w83";0.808428706
"o7";"w90";0.812709207
"o7";"w89";0.853507891
"o7";"w94";0.856209576
"o7";"w95";0.856436021
"o7";"w92";0.742172662
"o7";"w96";0.839080674
"o7";"w93";0.821497661
"o7";"w91";0.816541897
"o7";"w98";0.826456479
"o7";"w97";0.836607468
"o7";"w102";0.831189664
"o7";"w103";0.79828931
"o7";"w100";0.747798822
"o7";"w104";0.864097745
"o7";"w101";0.841109938
"o7";"w99";0.826456684
"o7";"w106";0.848548467
"o7";"w105";0.875817585
"o7";"w110";0.890469214
"o7";"w111";0.878751811
"o7";"w108";0.779133372
"o7";"w112";0.867252929
"o7";"w109";0.852833027
"o7";"w107";0.839982185
"o7";"w114";0.807977037
"o7";"w113";0.793334146
"o7";"w118";0.838400122
"o7";"w119";0.7879198
"o7";"w116";0.723463928
"o7";"w120";0.856886675
"o7";"w117";0.831195964
"o7";"w115";0.810450449
"o7";"w122";0.818120706
"o7";"w121";0.783688884
"o7";"w126";0.858461422
"o7";"w127";0.858017475
"o7";"w124";0.752088668
"o7";"w128";0.849673169
"o7";"w125";0.83254325
"o7";"w123";0.818567295
"o7";"w130";0.81811461
"o7";"w129";0.75821405
"o7";"w134";0.829386034
"o7";"w135";0.800766579
"o7";"w132";0.725479573
"o7";"w136";0.860266477
"o7";"w133";0.841562217
"o7";"w131";0.805498945
"o7";"w138";0.833892973
"o7";"w137";0.861166566
"o7";"w142";0.876491835
"o7";"w143";0.86950518
"o7";"w140";0.781605161
"o7";"w144";0.860940932
"o7";"w141";0.844489329
"o7";"w139";0.819694437
"o7";"w146";0.809777616
"o7";"w145";0.795129448
"o7";"w150";0.837721194
"o7";"w151";0.806622839
"o7";"w148";0.720083923
"o7";"w152";0.853278601
"o7";"w149";0.833224412
"o7";"w147";0.810455326
"o7";"w10";0.829833432
"o7";"w9";0.862752085
"o7";"w14";0.883478897
"o7";"w15";0.870408317
"o7";"w12";0.777328321
"o7";"w16";0.85913913
"o7";"w13";0.846968229
"o7";"w11";0.810229695
"o7";"w154";0.810001217
"o7";"w153";0.85553634
"o7";"w158";0.855758516
"o7";"w159";0.854632797
"o7";"w156";0.745101608
"o7";"w160";0.842012463
"o7";"w157";0.823980223
"o7";"w155";0.81001321
"o7";"w162";0.819020999
"o7";"w161";0.770779758
"o7";"w166";0.843135137
"o7";"w167";0.798511487
"o7";"w164";0.751176591
"o7";"w168";0.86477403
"o7";"w165";0.840658066
"o7";"w163";0.830733113
"o7";"w170";0.843364631
"o7";"w169";0.883933823
"o7";"w174";0.889792726
"o7";"w175";0.876947166
"o7";"w172";0.77597392
"o7";"w176";0.867253946
"o7";"w173";0.844711303
"o7";"w171";0.838630022
"o7";"w178";0.813382238
"o7";"w177";0.806858428
