"data";"pstrat";"user.x";"no.terms";"user.y";"workflow";"algorithm";"accuracy"
"o8";"p8";15.3299999999999;151;10.99;"w61";"C5.0Tree";0.90426627
"o8";"p8";15.3299999999999;151;5.89;"w58";"J48";0.89699978
"o8";"p8";15.3299999999999;151;11.72;"w59";"JRip";0.898816861
"o8";"p8";15.3299999999999;151;17.18;"w64";"ranger";0.927593
"o8";"p8";15.3299999999999;151;10.24;"w63";"svmLinear2";0.918205664
"o8";"p9";8.14999999999964;1291;55.05;"w70";"lda";0.824295986
"o8";"p9";8.14999999999964;1291;200.21;"w68";"knn";0.748868222
"o8";"p9";8.14999999999964;1291;65.47;"w65";"nnet";0.89699978
"o8";"p9";8.14999999999964;1291;98.78;"w69";"C5.0Tree";0.8882108
"o8";"p9";8.14999999999964;1291;81.37;"w66";"J48";0.866398489
"o8";"p9";8.14999999999964;1291;136.41;"w67";"JRip";0.882454325
"o8";"p9";8.14999999999964;1291;76.92;"w72";"ranger";0.938802553
"o8";"p9";8.14999999999964;1291;82.39;"w71";"svmLinear2";0.862165236
"o9";"p1";4.49000000000001;1316;198.56;"w4";"knn";0.733641975
"o9";"p1";4.49000000000001;1316;85.08;"w2";"J48";0.839506173
"o9";"p1";4.49000000000001;1316;87.7;"w7";"svmLinear2";0.832716049
"o9";"p1";4.49000000000001;1316;68.91;"w1";"nnet";0.852469136
"o9";"p1";4.49000000000001;1316;77.03;"w8";"ranger";0.906481481
"o9";"p1";4.49000000000001;1316;55.92;"w6";"lda";0.807716049
"o9";"p1";4.49000000000001;1316;106.75;"w3";"JRip";0.786111111
"o9";"p1";4.49000000000001;1316;100;"w5";"C5.0Tree";0.87037037
"o9";"p10";24.1600000000008;237;22.03;"w76";"knn";0.801234568
"o9";"p10";24.1600000000008;237;9.31;"w74";"J48";0.864197531
"o9";"p10";24.1600000000008;237;17.16;"w79";"svmLinear2";0.899382716
"o9";"p10";24.1600000000008;237;6.67;"w73";"nnet";0.891975309
"o9";"p10";24.1600000000008;237;23.89;"w80";"ranger";0.905246914
"o9";"p10";24.1600000000008;237;3.94;"w78";"lda";0.902160494
"o9";"p10";24.1600000000008;237;14.55;"w75";"JRip";0.816358025
"o9";"p10";24.1600000000008;237;16.22;"w77";"C5.0Tree";0.87345679
"o9";"p11";7.96000000000004;658;93.06;"w84";"knn";0.72037037
"o9";"p11";7.96000000000004;658;29.7;"w82";"J48";0.835185185
"o9";"p11";7.96000000000004;658;47.16;"w87";"svmLinear2";0.810185185
"o9";"p11";7.96000000000004;658;29.37;"w81";"nnet";0.827469136
"o9";"p11";7.96000000000004;658;48.95;"w88";"ranger";0.892283951
"o9";"p11";7.96000000000004;658;15.86;"w86";"lda";0.842901235
"o9";"p11";7.96000000000004;658;44.5;"w83";"JRip";0.813888889
"o9";"p11";7.96000000000004;658;46.95;"w85";"C5.0Tree";0.87345679
"o9";"p12";14.8000000000011;141;8.12;"w92";"knn";0.782098765
"o9";"p12";14.8000000000011;141;5.23;"w90";"J48";0.856481481
"o9";"p12";14.8000000000011;141;12;"w95";"svmLinear2";0.883950617
"o9";"p12";14.8000000000011;141;3.23;"w89";"nnet";0.890123457
"o9";"p12";14.8000000000011;141;17.01;"w96";"ranger";0.889814815
"o9";"p12";14.8000000000011;141;2.93;"w94";"lda";0.880864198
"o9";"p12";14.8000000000011;141;9.48;"w91";"JRip";0.816049383
"o9";"p12";14.8000000000011;141;9.95;"w93";"C5.0Tree";0.863888889
"o9";"p13";10.7700000000004;1146;167.08;"w100";"knn";0.773765432
"o9";"p13";10.7700000000004;1146;69.05;"w98";"J48";0.856481481
"o9";"p13";10.7700000000004;1146;70.73;"w103";"svmLinear2";0.839197531
"o9";"p13";10.7700000000004;1146;55.91;"w97";"nnet";0.855555556
"o9";"p13";10.7700000000004;1146;68.38;"w104";"ranger";0.906790123
"o9";"p13";10.7700000000004;1146;41.75;"w102";"lda";0.828703704
"o9";"p13";10.7700000000004;1146;101.07;"w99";"JRip";0.82962963
"o9";"p13";10.7700000000004;1146;85.03;"w101";"C5.0Tree";0.881790123
"o9";"p14";24.9399999999987;130;6.84;"w108";"knn";0.819135802
"o9";"p14";24.9399999999987;130;4.72;"w106";"J48";0.862037037
"o9";"p14";24.9399999999987;130;9.49;"w111";"svmLinear2";0.886111111
"o9";"p14";24.9399999999987;130;2.96;"w105";"nnet";0.897530864
"o9";"p14";24.9399999999987;130;15.03;"w112";"ranger";0.884876543
"o9";"p14";24.9399999999987;130;3.12;"w110";"lda";0.890432099
"o9";"p14";24.9399999999987;130;8.38;"w107";"JRip";0.786111111
"o9";"p14";24.9399999999987;130;9.37;"w109";"C5.0Tree";0.85462963
"o9";"p15";10.6499999999996;646;90.61;"w116";"knn";0.745061728
"o9";"p15";10.6499999999996;646;30.29;"w114";"J48";0.849382716
"o9";"p15";10.6499999999996;646;43.73;"w119";"svmLinear2";0.80617284
"o9";"p15";10.6499999999996;646;35;"w113";"nnet";0.80462963
"o9";"p15";10.6499999999996;646;47.05;"w120";"ranger";0.899074074
"o9";"p15";10.6499999999996;646;15.06;"w118";"lda";0.85617284
"o9";"p15";10.6499999999996;646;46.79;"w115";"JRip";0.811728395
"o9";"p15";10.6499999999996;646;46.84;"w117";"C5.0Tree";0.87654321
"o9";"p16";17.5300000000007;80;1.85;"w124";"knn";0.796604938
"o9";"p16";17.5300000000007;80;3.57;"w122";"J48";0.85462963
"o9";"p16";17.5300000000007;80;7.3;"w127";"svmLinear2";0.875925926
"o9";"p16";17.5300000000007;80;2.32;"w121";"nnet";0.882407407
"o9";"p16";17.5300000000007;80;11.12;"w128";"ranger";0.876851852
"o9";"p16";17.5300000000007;80;2.25;"w126";"lda";0.870679012
"o9";"p16";17.5300000000007;80;6.42;"w123";"JRip";0.815432099
"o9";"p16";17.5300000000007;80;6.13;"w125";"C5.0Tree";0.849691358
"o9";"p17";14.0799999999999;1129;163.69;"w132";"knn";0.739506173
"o9";"p17";14.0799999999999;1129;67.37;"w130";"J48";0.861111111
"o9";"p17";14.0799999999999;1129;71.2;"w135";"svmLinear2";0.837962963
"o9";"p17";14.0799999999999;1129;56.81;"w129";"nnet";0.856481481
"o9";"p17";14.0799999999999;1129;70.83;"w136";"ranger";0.907407407
"o9";"p17";14.0799999999999;1129;43.83;"w134";"lda";0.830555556
"o9";"p17";14.0799999999999;1129;87.07;"w131";"JRip";0.804320988
"o9";"p17";14.0799999999999;1129;83;"w133";"C5.0Tree";0.877160494
"o9";"p18";27.7799999999988;234;21.55;"w140";"knn";0.800617284
"o9";"p18";27.7799999999988;234;9.06;"w138";"J48";0.872530864
"o9";"p18";27.7799999999988;234;17.85;"w143";"svmLinear2";0.900925926
"o9";"p18";27.7799999999988;234;6.27;"w137";"nnet";0.899382716
"o9";"p18";27.7799999999988;234;23.8;"w144";"ranger";0.906481481
"o9";"p18";27.7799999999988;234;4.49;"w142";"lda";0.90308642
"o9";"p18";27.7799999999988;234;15.57;"w139";"JRip";0.827160494
"o9";"p18";27.7799999999988;234;15.96;"w141";"C5.0Tree";0.87191358
"o9";"p19";13.9399999999987;580;79.41;"w148";"knn";0.728395062
"o9";"p19";13.9399999999987;580;25.83;"w146";"J48";0.838580247
"o9";"p19";13.9399999999987;580;46.38;"w151";"svmLinear2";0.814814815
"o9";"p19";13.9399999999987;580;25.59;"w145";"nnet";0.824691358
"o9";"p19";13.9399999999987;580;45.73;"w152";"ranger";0.892592593
"o9";"p19";13.9399999999987;580;12.3;"w150";"lda";0.849691358
"o9";"p19";13.9399999999987;580;36.97;"w147";"JRip";0.804938272
"o9";"p19";13.9399999999987;580;41.34;"w149";"C5.0Tree";0.874691358
"o9";"p2";21.62;238;22.17;"w12";"knn";0.796296296
"o9";"p2";21.62;238;9.25;"w10";"J48";0.861419753
"o9";"p2";21.62;238;18.59;"w15";"svmLinear2";0.896296296
"o9";"p2";21.62;238;6.61;"w9";"nnet";0.895061728
"o9";"p2";21.62;238;23.43;"w16";"ranger";0.901234568
"o9";"p2";21.62;238;4.62;"w14";"lda";0.901234568
"o9";"p2";21.62;238;13.55;"w11";"JRip";0.791666667
"o9";"p2";21.62;238;16.35;"w13";"C5.0Tree";0.873765432
"o9";"p20";19.8700000000008;137;7.7;"w156";"knn";0.782407407
"o9";"p20";19.8700000000008;137;5.1;"w154";"J48";0.864197531
"o9";"p20";19.8700000000008;137;12.09;"w159";"svmLinear2";0.880864198
"o9";"p20";19.8700000000008;137;3.23;"w153";"nnet";0.888271605
"o9";"p20";19.8700000000008;137;16.55;"w160";"ranger";0.892283951
"o9";"p20";19.8700000000008;137;3.19;"w158";"lda";0.882098765
"o9";"p20";19.8700000000008;137;10.27;"w155";"JRip";0.843209877
"o9";"p20";19.8700000000008;137;9.65;"w157";"C5.0Tree";0.869135802
"o9";"p21";16.7000000000007;1054;152.31;"w164";"knn";0.779320988
"o9";"p21";16.7000000000007;1054;59.6;"w162";"J48";0.852160494
"o9";"p21";16.7000000000007;1054;63.22;"w167";"svmLinear2";0.837345679
"o9";"p21";16.7000000000007;1054;55.41;"w161";"nnet";0.852160494
"o9";"p21";16.7000000000007;1054;65.64;"w168";"ranger";0.907098765
"o9";"p21";16.7000000000007;1054;36.99;"w166";"lda";0.845987654
"o9";"p21";16.7000000000007;1054;72.62;"w163";"JRip";0.819753086
"o9";"p21";16.7000000000007;1054;77.25;"w165";"C5.0Tree";0.879938272
"o9";"p22";29.7799999999988;131;6.97;"w172";"knn";0.819135802
"o9";"p22";29.7799999999988;131;4.78;"w170";"J48";0.858950617
"o9";"p22";29.7799999999988;131;9.36;"w175";"svmLinear2";0.886728395
"o9";"p22";29.7799999999988;131;3.14;"w169";"nnet";0.892592593
"o9";"p22";29.7799999999988;131;15.23;"w176";"ranger";0.883641975
"o9";"p22";29.7799999999988;131;2.59;"w174";"lda";0.888888889
"o9";"p22";29.7799999999988;131;8.25;"w171";"JRip";0.79691358
"o9";"p22";29.7799999999988;131;9.33;"w173";"C5.0Tree";0.858950617
"o9";"p23";16.7099999999991;576;78.86;"w180";"knn";0.747839506
"o9";"p23";16.7099999999991;576;25.94;"w178";"J48";0.852777778
"o9";"p23";16.7099999999991;576;51.91;"w183";"svmLinear2";0.809567901
"o9";"p23";16.7099999999991;576;20.67;"w177";"nnet";0.84382716
"o9";"p23";16.7099999999991;576;44.08;"w184";"ranger";0.899691358
"o9";"p23";16.7099999999991;576;13.1;"w182";"lda";0.864197531
"o9";"p23";16.7099999999991;576;36.49;"w179";"JRip";0.813580247
"o9";"p23";16.7099999999991;576;41.33;"w181";"C5.0Tree";0.876234568
"o9";"p24";22.6500000000015;80;1.84;"w188";"knn";0.801234568
"o9";"p24";22.6500000000015;80;3.53;"w186";"J48";0.858024691
"o9";"p24";22.6500000000015;80;7.17;"w191";"svmLinear2";0.876234568
"o9";"p24";22.6500000000015;80;2.32;"w185";"nnet";0.884876543
"o9";"p24";22.6500000000015;80;11.72;"w192";"ranger";0.87962963
"o9";"p24";22.6500000000015;80;1.98;"w190";"lda";0.872222222
"o9";"p24";22.6500000000015;80;5.78;"w187";"JRip";0.82037037
"o9";"p24";22.6500000000015;80;6.16;"w189";"C5.0Tree";0.858641975
"o9";"p25";4.58000000000175;1316;195.84;"w196";"knn";0.655864198
"o9";"p25";4.58000000000175;1316;79.11;"w194";"J48";0.845061728
"o9";"p25";4.58000000000175;1316;82.42;"w199";"svmLinear2";0.836419753
"o9";"p25";4.58000000000175;1316;96.28;"w193";"nnet";0.865740741
"o9";"p25";4.58000000000175;1316;74.25;"w200";"ranger";0.907098765
"o9";"p25";4.58000000000175;1316;55.39;"w198";"lda";0.782407407
"o9";"p25";4.58000000000175;1316;112.91;"w195";"JRip";0.800617284
"o9";"p25";4.58000000000175;1316;44.67;"w197";"C5.0Tree";0.875925926
"o9";"p26";21.760000000002;221;19.41;"w204";"knn";0.782407407
"o9";"p26";21.760000000002;221;8.39;"w202";"J48";0.859259259
"o9";"p26";21.760000000002;221;14.44;"w207";"svmLinear2";0.894135802
"o9";"p26";21.760000000002;221;8.32;"w201";"nnet";0.894753086
"o9";"p26";21.760000000002;221;20.27;"w208";"ranger";0.904938272
"o9";"p26";21.760000000002;221;3.86;"w206";"lda";0.900925926
"o9";"p26";21.760000000002;221;15.59;"w203";"JRip";0.813888889
"o9";"p26";21.760000000002;221;6.79;"w205";"C5.0Tree";0.866666667
"o9";"p27";4.5;723;102.67;"w212";"knn";0.656481481
"o9";"p27";4.5;723;35.13;"w210";"J48";0.850617284
"o9";"p27";4.5;723;44.96;"w215";"svmLinear2";0.803395062
"o9";"p27";4.5;723;45.55;"w209";"nnet";0.85
"o9";"p27";4.5;723;60.84;"w216";"ranger";0.895679012
"o9";"p27";4.5;723;16.28;"w214";"lda";0.816049383
"o9";"p27";4.5;723;54.92;"w211";"JRip";0.799691358
"o9";"p27";4.5;723;22.69;"w213";"C5.0Tree";0.865123457
"o9";"p28";12.0800000000017;134;7.29;"w220";"knn";0.772839506
"o9";"p28";12.0800000000017;134;4.78;"w218";"J48";0.87037037
"o9";"p28";12.0800000000017;134;11.17;"w223";"svmLinear2";0.885185185
"o9";"p28";12.0800000000017;134;4.22;"w217";"nnet";0.892592593
"o9";"p28";12.0800000000017;134;14.33;"w224";"ranger";0.893518519
"o9";"p28";12.0800000000017;134;2.86;"w222";"lda";0.879012346
"o9";"p28";12.0800000000017;134;9.44;"w219";"JRip";0.817283951
"o9";"p28";12.0800000000017;134;6.19;"w221";"C5.0Tree";0.872222222
"o9";"p29";7.5;1214;179.06;"w228";"knn";0.67962963
"o9";"p29";7.5;1214;72.39;"w226";"J48";0.849382716
"o9";"p29";7.5;1214;71.88;"w231";"svmLinear2";0.841049383
"o9";"p29";7.5;1214;80.9;"w225";"nnet";0.866975309
"o9";"p29";7.5;1214;71.52;"w232";"ranger";0.910493827
"o9";"p29";7.5;1214;54.63;"w230";"lda";0.797530864
"o9";"p29";7.5;1214;102.89;"w227";"JRip";0.817283951
"o9";"p29";7.5;1214;40.59;"w229";"C5.0Tree";0.88117284
"o9";"p3";4.72000000000003;723;102.75;"w20";"knn";0.72037037
"o9";"p3";4.72000000000003;723;34.51;"w18";"J48";0.835185185
"o9";"p3";4.72000000000003;723;45.84;"w23";"svmLinear2";0.806481481
"o9";"p3";4.72000000000003;723;34.5;"w17";"nnet";0.82037037
"o9";"p3";4.72000000000003;723;49.95;"w24";"ranger";0.89537037
"o9";"p3";4.72000000000003;723;18.27;"w22";"lda";0.833950617
"o9";"p3";4.72000000000003;723;45.11;"w19";"JRip";0.790123457
"o9";"p3";4.72000000000003;723;53.95;"w21";"C5.0Tree";0.862962963
"o9";"p30";23.380000000001;123;5.85;"w236";"knn";0.799074074
"o9";"p30";23.380000000001;123;4.56;"w234";"J48";0.861728395
"o9";"p30";23.380000000001;123;8.64;"w239";"svmLinear2";0.887962963
"o9";"p30";23.380000000001;123;3.86;"w233";"nnet";0.890123457
"o9";"p30";23.380000000001;123;13.34;"w240";"ranger";0.885802469
"o9";"p30";23.380000000001;123;3.02;"w238";"lda";0.883950617
"o9";"p30";23.380000000001;123;8.83;"w235";"JRip";0.813580247
"o9";"p30";23.380000000001;123;4.23;"w237";"C5.0Tree";0.858641975
"o9";"p31";7.47000000000116;708;100.48;"w244";"knn";0.680555556
"o9";"p31";7.47000000000116;708;35.22;"w242";"J48";0.842283951
"o9";"p31";7.47000000000116;708;45.71;"w247";"svmLinear2";0.809259259
"o9";"p31";7.47000000000116;708;44.97;"w241";"nnet";0.863888889
"o9";"p31";7.47000000000116;708;45.77;"w248";"ranger";0.90154321
"o9";"p31";7.47000000000116;708;18.2;"w246";"lda";0.834259259
"o9";"p31";7.47000000000116;708;53.92;"w243";"JRip";0.814506173
"o9";"p31";7.47000000000116;708;22.64;"w245";"C5.0Tree";0.87654321
"o9";"p32";15.1100000000006;77;1.78;"w252";"knn";0.785185185
"o9";"p32";15.1100000000006;77;3.52;"w250";"J48";0.855555556
"o9";"p32";15.1100000000006;77;6.5;"w255";"svmLinear2";0.880555556
"o9";"p32";15.1100000000006;77;2.73;"w249";"nnet";0.878395062
"o9";"p32";15.1100000000006;77;9.58;"w256";"ranger";0.880246914
"o9";"p32";15.1100000000006;77;2.13;"w254";"lda";0.871604938
"o9";"p32";15.1100000000006;77;5.86;"w251";"JRip";0.822530864
"o9";"p32";15.1100000000006;77;2.92;"w253";"C5.0Tree";0.858641975
"o9";"p33";8.02999999999884;1245;184.25;"w260";"knn";0.715740741
"o9";"p33";8.02999999999884;1245;74.4;"w258";"J48";0.85617284
"o9";"p33";8.02999999999884;1245;77.41;"w263";"svmLinear2";0.834876543
"o9";"p33";8.02999999999884;1245;91.51;"w257";"nnet";0.877777778
"o9";"p33";8.02999999999884;1245;74.67;"w264";"ranger";0.909567901
"o9";"p33";8.02999999999884;1245;47.14;"w262";"lda";0.794753086
"o9";"p33";8.02999999999884;1245;115.09;"w259";"JRip";0.823148148
"o9";"p33";8.02999999999884;1245;41.91;"w261";"C5.0Tree";0.87654321
"o9";"p34";24.1099999999969;220;19.2;"w268";"knn";0.792592593
"o9";"p34";24.1099999999969;220;8.06;"w266";"J48";0.862345679
"o9";"p34";24.1099999999969;220;14.67;"w271";"svmLinear2";0.899691358
"o9";"p34";24.1099999999969;220;8.97;"w265";"nnet";0.89845679
"o9";"p34";24.1099999999969;220;20.91;"w272";"ranger";0.908024691
"o9";"p34";24.1099999999969;220;4.04;"w270";"lda";0.9
"o9";"p34";24.1099999999969;220;14.88;"w267";"JRip";0.838888889
"o9";"p34";24.1099999999969;220;6.59;"w269";"C5.0Tree";0.865432099
"o9";"p35";7.93999999999869;658;92.27;"w276";"knn";0.707098765
"o9";"p35";7.93999999999869;658;31.31;"w274";"J48";0.840740741
"o9";"p35";7.93999999999869;658;45.07;"w279";"svmLinear2";0.813888889
"o9";"p35";7.93999999999869;658;36.94;"w273";"nnet";0.845987654
"o9";"p35";7.93999999999869;658;46.63;"w280";"ranger";0.896296296
"o9";"p35";7.93999999999869;658;16.63;"w278";"lda";0.825925926
"o9";"p35";7.93999999999869;658;58.55;"w275";"JRip";0.808641975
"o9";"p35";7.93999999999869;658;20.57;"w277";"C5.0Tree";0.870679012
"o9";"p36";15;133;7.19;"w284";"knn";0.783333333
"o9";"p36";15;133;4.68;"w282";"J48";0.868209877
"o9";"p36";15;133;10.9;"w287";"svmLinear2";0.883024691
"o9";"p36";15;133;3.86;"w281";"nnet";0.885493827
"o9";"p36";15;133;14.64;"w288";"ranger";0.891975309
"o9";"p36";15;133;2.62;"w286";"lda";0.879012346
"o9";"p36";15;133;9.86;"w283";"JRip";0.838271605
"o9";"p36";15;133;4.33;"w285";"C5.0Tree";0.87037037
"o9";"p37";10.7200000000012;1146;166.89;"w292";"knn";0.730864198
"o9";"p37";10.7200000000012;1146;66.52;"w290";"J48";0.860185185
"o9";"p37";10.7200000000012;1146;67.91;"w295";"svmLinear2";0.834259259
"o9";"p37";10.7200000000012;1146;78.14;"w289";"nnet";0.852469136
"o9";"p37";10.7200000000012;1146;73.3;"w296";"ranger";0.911728395
"o9";"p37";10.7200000000012;1146;38.1;"w294";"lda";0.805246914
"o9";"p37";10.7200000000012;1146;82.54;"w291";"JRip";0.808333333
"o9";"p37";10.7200000000012;1146;38.11;"w293";"C5.0Tree";0.883950617
"o9";"p38";25.5399999999972;122;5.77;"w300";"knn";0.8
"o9";"p38";25.5399999999972;122;4.53;"w298";"J48";0.863888889
"o9";"p38";25.5399999999972;122;8.86;"w303";"svmLinear2";0.887654321
"o9";"p38";25.5399999999972;122;3.8;"w297";"nnet";0.891975309
"o9";"p38";25.5399999999972;122;13.42;"w304";"ranger";0.885493827
"o9";"p38";25.5399999999972;122;2.67;"w302";"lda";0.886111111
"o9";"p38";25.5399999999972;122;7.71;"w299";"JRip";0.832716049
"o9";"p38";25.5399999999972;122;4.04;"w301";"C5.0Tree";0.863888889
"o9";"p39";10.739999999998;646;90.21;"w308";"knn";0.714814815
"o9";"p39";10.739999999998;646;30.91;"w306";"J48";0.842592593
"o9";"p39";10.739999999998;646;43.08;"w311";"svmLinear2";0.804938272
"o9";"p39";10.739999999998;646;42.53;"w305";"nnet";0.844753086
"o9";"p39";10.739999999998;646;44.41;"w312";"ranger";0.902469136
"o9";"p39";10.739999999998;646;14.65;"w310";"lda";0.841975309
"o9";"p39";10.739999999998;646;48.23;"w307";"JRip";0.818518519
"o9";"p39";10.739999999998;646;21.14;"w309";"C5.0Tree";0.879320988
"o9";"p4";12.2199999999998;144;8.44;"w28";"knn";0.785185185
"o9";"p4";12.2199999999998;144;5.47;"w26";"J48";0.863271605
"o9";"p4";12.2199999999998;144;14.56;"w31";"svmLinear2";0.878395062
"o9";"p4";12.2199999999998;144;3.64;"w25";"nnet";0.888888889
"o9";"p4";12.2199999999998;144;17;"w32";"ranger";0.888888889
"o9";"p4";12.2199999999998;144;2.93;"w30";"lda";0.880555556
"o9";"p4";12.2199999999998;144;8.54;"w27";"JRip";0.790740741
"o9";"p4";12.2199999999998;144;10.31;"w29";"C5.0Tree";0.864814815
"o9";"p40";17.6500000000015;76;1.77;"w316";"knn";0.798765432
"o9";"p40";17.6500000000015;76;3.33;"w314";"J48";0.859876543
"o9";"p40";17.6500000000015;76;7.38;"w319";"svmLinear2";0.87808642
"o9";"p40";17.6500000000015;76;2.75;"w313";"nnet";0.886728395
"o9";"p40";17.6500000000015;76;9.56;"w320";"ranger";0.87808642
"o9";"p40";17.6500000000015;76;2.37;"w318";"lda";0.869135802
"o9";"p40";17.6500000000015;76;5.45;"w315";"JRip";0.810185185
"o9";"p40";17.6500000000015;76;2.91;"w317";"C5.0Tree";0.856481481
"o9";"p41";14.0199999999968;1129;164.36;"w324";"knn";0.724382716
"o9";"p41";14.0199999999968;1129;63.97;"w322";"J48";0.85
"o9";"p41";14.0199999999968;1129;67.03;"w327";"svmLinear2";0.833333333
"o9";"p41";14.0199999999968;1129;81.01;"w321";"nnet";0.852160494
"o9";"p41";14.0199999999968;1129;75.9;"w328";"ranger";0.907098765
"o9";"p41";14.0199999999968;1129;43.39;"w326";"lda";0.80462963
"o9";"p41";14.0199999999968;1129;87.7;"w323";"JRip";0.805246914
"o9";"p41";14.0199999999968;1129;39.19;"w325";"C5.0Tree";0.877160494
"o9";"p42";27.8099999999977;218;18.94;"w332";"knn";0.799382716
"o9";"p42";27.8099999999977;218;7.95;"w330";"J48";0.874382716
"o9";"p42";27.8099999999977;218;14.52;"w335";"svmLinear2";0.89537037
"o9";"p42";27.8099999999977;218;7.66;"w329";"nnet";0.897222222
"o9";"p42";27.8099999999977;218;20.34;"w336";"ranger";0.910493827
"o9";"p42";27.8099999999977;218;4.15;"w334";"lda";0.899074074
"o9";"p42";27.8099999999977;218;14.89;"w331";"JRip";0.828395062
"o9";"p42";27.8099999999977;218;6.54;"w333";"C5.0Tree";0.87345679
"o9";"p43";14;580;79.27;"w340";"knn";0.716358025
"o9";"p43";14;580;26.52;"w338";"J48";0.852160494
"o9";"p43";14;580;44.99;"w343";"svmLinear2";0.816666667
"o9";"p43";14;580;30.48;"w337";"nnet";0.846296296
"o9";"p43";14;580;43.25;"w344";"ranger";0.895987654
"o9";"p43";14;580;11.88;"w342";"lda";0.834567901
"o9";"p43";14;580;37.08;"w339";"JRip";0.811111111
"o9";"p43";14;580;28.8;"w341";"C5.0Tree";0.870679012
"o9";"p44";19.9199999999983;130;6.83;"w348";"knn";0.782716049
"o9";"p44";19.9199999999983;130;4.88;"w346";"J48";0.865123457
"o9";"p44";19.9199999999983;130;11.48;"w351";"svmLinear2";0.882716049
"o9";"p44";19.9199999999983;130;4.14;"w345";"nnet";0.894135802
"o9";"p44";19.9199999999983;130;19.69;"w352";"ranger";0.893518519
"o9";"p44";19.9199999999983;130;2.87;"w350";"lda";0.87808642
"o9";"p44";19.9199999999983;130;10.78;"w347";"JRip";0.848148148
"o9";"p44";19.9199999999983;130;4.09;"w349";"C5.0Tree";0.871296296
"o9";"p45";16.8099999999977;1054;151.75;"w356";"knn";0.740123457
"o9";"p45";16.8099999999977;1054;58.74;"w354";"J48";0.867592593
"o9";"p45";16.8099999999977;1054;59.16;"w359";"svmLinear2";0.835493827
"o9";"p45";16.8099999999977;1054;71.14;"w353";"nnet";0.880864198
"o9";"p45";16.8099999999977;1054;68.92;"w360";"ranger";0.912962963
"o9";"p45";16.8099999999977;1054;35.24;"w358";"lda";0.822530864
"o9";"p45";16.8099999999977;1054;100.69;"w355";"JRip";0.816049383
"o9";"p45";16.8099999999977;1054;34.58;"w357";"C5.0Tree";0.884567901
"o9";"p46";29.5;123;5.92;"w364";"knn";0.798765432
"o9";"p46";29.5;123;4.79;"w362";"J48";0.865123457
"o9";"p46";29.5;123;8.8;"w367";"svmLinear2";0.887962963
"o9";"p46";29.5;123;3.86;"w361";"nnet";0.895987654
"o9";"p46";29.5;123;13.67;"w368";"ranger";0.886111111
"o9";"p46";29.5;123;2.59;"w366";"lda";0.886111111
