"data";"workflow";"time"
"o10";"w116";236.649999999998
"o10";"w117";93.0699999999983
"o10";"w115";123.069999999998
"o10";"w120";123.849999999998
"o10";"w113";54.3399999999983
"o10";"w118";35.5599999999983
"o10";"w114";76.4799999999983
"o10";"w127";86.7299999999995
"o10";"w124";32.0799999999995
"o10";"w125";43.3599999999995
"o10";"w123";48.7999999999995
"o10";"w128";69.2299999999995
"o10";"w121";30.5599999999995
"o10";"w126";29.6999999999995
"o10";"w122";38.6399999999995
"o10";"w135";271.23
"o10";"w132";444.96
"o10";"w133";168.02
"o10";"w131";259.47
"o10";"w136";187.33
"o10";"w129";119.96
"o10";"w134";76.1299999999999
"o10";"w130";175.91
"o10";"w143";129.100000000001
"o10";"w140";83.4700000000008
"o10";"w141";72.9000000000008
"o10";"w139";94.7800000000008
"o10";"w144";108.680000000001
"o10";"w137";50.3500000000008
"o10";"w142";48.7700000000008
"o10";"w138";70.9000000000008
"o10";"w151";432.620000000001
"o10";"w148";212.140000000001
"o10";"w149";85.3500000000013
"o10";"w147";104.740000000001
"o10";"w152";128.220000000001
"o10";"w145";47.4600000000013
"o10";"w150";36.2400000000013
"o10";"w146";70.5800000000013
"o10";"w15";122.41
"o10";"w12";80.21
"o10";"w13";65.47
"o10";"w11";80.83
"o10";"w16";99.1
"o10";"w9";41.26
"o10";"w14";39.34
"o10";"w10";68
"o10";"w159";79
"o10";"w156";33.69
"o10";"w157";43.12
"o10";"w155";48.97
"o10";"w160";67.84
"o10";"w153";33.13
"o10";"w158";31.84
"o10";"w154";38.88
"o10";"w167";267.599999999997
"o10";"w164";420.219999999997
"o10";"w165";162.069999999997
"o10";"w163";223.939999999997
"o10";"w168";178.299999999997
"o10";"w161";114.139999999997
"o10";"w166";69.8099999999968
"o10";"w162";160.039999999997
"o10";"w175";89.8799999999991
"o10";"w172";51.7799999999991
"o10";"w173";63.5699999999991
"o10";"w171";77.0499999999991
"o10";"w176";90.5099999999991
"o10";"w169";49.9999999999991
"o10";"w174";48.9899999999991
"o10";"w170";59.9999999999991
"o10";"w183";392.179999999998
"o10";"w180";221.319999999998
"o10";"w181";93.129999999998
"o10";"w179";124.269999999998
"o10";"w184";127.179999999998
"o10";"w177";54.569999999998
"o10";"w182";40.939999999998
"o10";"w178";77.329999999998
"o10";"w191";93.0900000000032
"o10";"w188";39.8300000000032
"o10";"w189";51.0900000000032
"o10";"w187";56.2000000000032
"o10";"w192";90.1200000000032
"o10";"w185";39.0100000000032
"o10";"w190";38.0300000000032
"o10";"w186";46.5200000000032
"o10";"w199";282.860000000002
"o10";"w196";525.310000000002
"o10";"w197";95.3200000000023
"o10";"w195";269.050000000002
"o10";"w200";175.100000000002
"o10";"w193";160.010000000002
"o10";"w198";84.8000000000023
"o10";"w194";188.080000000002
"o10";"w207";110.169999999998
"o10";"w204";65.3199999999975
"o10";"w205";46.3099999999975
"o10";"w203";87.9199999999975
"o10";"w208";91.7699999999975
"o10";"w201";43.1799999999975
"o10";"w206";37.7199999999975
"o10";"w202";61.8599999999975
"o10";"w215";430.400000000003
"o10";"w212";248.350000000003
"o10";"w213";43.5400000000026
"o10";"w211";117.850000000003
"o10";"w216";143.210000000003
"o10";"w209";79.2100000000026
"o10";"w214";27.1000000000026
"o10";"w210";72.0800000000026
"o10";"w223";61.85
"o10";"w220";22.32
"o10";"w221";26.65
"o10";"w219";37.82
"o10";"w224";50.76
"o10";"w217";23.38
"o10";"w222";20.56
"o10";"w218";26.94
"o10";"w231";261.520000000001
"o10";"w228";473.410000000001
"o10";"w229";90.2500000000006
"o10";"w227";267.480000000001
"o10";"w232";176.170000000001
"o10";"w225";149.360000000001
"o10";"w230";74.5300000000006
"o10";"w226";173.890000000001
"o10";"w23";458.33
"o10";"w20";248.82
"o10";"w21";91.5600000000001
"o10";"w19";113.7
"o10";"w24";124.89
"o10";"w17";58.7300000000001
"o10";"w22";28.5600000000001
"o10";"w18";72.5600000000001
"o10";"w239";73.4200000000015
"o10";"w236";40.5300000000015
"o10";"w237";42.3100000000015
"o10";"w235";67.0300000000015
"o10";"w240";71.4000000000015
"o10";"w233";41.5400000000015
"o10";"w238";37.9200000000015
"o10";"w234";48.7400000000015
"o10";"w247";368.519999999998
"o10";"w244";259.259999999998
"o10";"w245";49.7199999999981
"o10";"w243";140.529999999998
"o10";"w248";114.419999999998
"o10";"w241";83.0499999999981
"o10";"w246";32.3899999999981
"o10";"w242";78.9299999999981
"o10";"w255";75.8400000000029
"o10";"w252";27.5000000000029
"o10";"w253";28.9300000000029
"o10";"w251";45.2400000000029
"o10";"w256";57.7300000000029
"o10";"w249";28.6300000000029
"o10";"w254";25.0700000000029
"o10";"w250";33.4800000000029
"o10";"w263";273.810000000001
"o10";"w260";488.920000000001
"o10";"w261";95.2400000000006
"o10";"w259";312.850000000001
"o10";"w264";183.730000000001
"o10";"w257";167.970000000001
"o10";"w262";84.2600000000006
"o10";"w258";180.530000000001
"o10";"w271";108.560000000001
"o10";"w268";66.6800000000012
"o10";"w269";50.1600000000012
"o10";"w267";87.7500000000012
"o10";"w272";96.0000000000012
"o10";"w265";47.6800000000012
"o10";"w270";42.3300000000012
"o10";"w266";66.2700000000012
"o10";"w279";391.010000000003
"o10";"w276";230.600000000003
"o10";"w277";45.2700000000026
"o10";"w275";122.340000000003
"o10";"w280";115.270000000003
"o10";"w273";68.2600000000026
"o10";"w278";29.1900000000026
"o10";"w274";68.8600000000026
"o10";"w287";63.8799999999994
"o10";"w284";26.0099999999994
"o10";"w285";27.1999999999994
"o10";"w283";42.6199999999994
"o10";"w288";54.2499999999994
"o10";"w281";27.2699999999994
"o10";"w286";24.4699999999994
"o10";"w282";30.3799999999994
"o10";"w295";256.13
"o10";"w292";449.97
"o10";"w293";90.46
"o10";"w291";286.52
"o10";"w296";172.23
"o10";"w289";169.55
"o10";"w294";74.73
"o10";"w290";168.57
"o10";"w303";77.1400000000023
"o10";"w300";44.7000000000023
"o10";"w301";47.0700000000023
"o10";"w299";68.7900000000023
"o10";"w304";75.9100000000023
"o10";"w297";45.4100000000023
"o10";"w302";42.0200000000023
"o10";"w298";52.3600000000023
"o10";"w311";369.050000000001
"o10";"w308";236.330000000001
"o10";"w309";51.3600000000006
"o10";"w307";127.780000000001
"o10";"w312";115.250000000001
"o10";"w305";74.4400000000006
"o10";"w310";34.2200000000006
"o10";"w306";76.3500000000006
"o10";"w31";70.8700000000003
"o10";"w28";22.1300000000003
"o10";"w29";32.4300000000003
"o10";"w27";35.8300000000003
"o10";"w32";57.2800000000003
"o10";"w25";21.8600000000003
"o10";"w30";20.2200000000003
"o10";"w26";27.7800000000003
"o10";"w319";75.28
"o10";"w316";31.03
"o10";"w317";32.34
"o10";"w315";50.61
"o10";"w320";61.46
"o10";"w313";32.06
"o10";"w318";28.87
"o10";"w314";36.53
"o10";"w327";268.009999999995
"o10";"w324";448.819999999995
"o10";"w325";100.899999999995
"o10";"w323";301.119999999995
"o10";"w328";190.569999999995
"o10";"w321";164.839999999995
"o10";"w326";74.8199999999953
"o10";"w322";168.699999999995
"o10";"w335";112.770000000001
"o10";"w332";69.3100000000006
"o10";"w333";55.0600000000006
"o10";"w331";92.7300000000006
"o10";"w336";99.4400000000006
"o10";"w329";52.0900000000006
"o10";"w334";47.7900000000006
"o10";"w330";71.4100000000006
"o10";"w343";386.899999999998
"o10";"w340";211.959999999998
"o10";"w341";65.119999999998
"o10";"w339";116.569999999998
"o10";"w344";119.259999999998
"o10";"w337";59.399999999998
"o10";"w342";35.009999999998
"o10";"w338";69.049999999998
"o10";"w351";70.6599999999983
"o10";"w348";33.1199999999983
"o10";"w349";34.6399999999983
"o10";"w347";51.5699999999983
"o10";"w352";65.4699999999983
"o10";"w345";35.1199999999983
"o10";"w350";31.7299999999983
"o10";"w346";37.5899999999983
"o10";"w359";254.640000000003
"o10";"w356";420.790000000003
"o10";"w357";93.9100000000029
"o10";"w355";281.560000000003
"o10";"w360";187.400000000003
"o10";"w353";160.600000000003
"o10";"w358";74.2800000000029
"o10";"w354";161.720000000003
"o10";"w367";83.9600000000023
"o10";"w364";50.4400000000023
"o10";"w365";51.7900000000023
"o10";"w363";75.5800000000023
"o10";"w368";81.6400000000023
"o10";"w361";52.5300000000023
"o10";"w366";47.4000000000023
"o10";"w362";58.1300000000023
"o10";"w375";364.299999999995
"o10";"w372";220.469999999995
"o10";"w373";55.7899999999951
"o10";"w371";135.219999999995
"o10";"w376";122.899999999995
"o10";"w369";63.2099999999951
"o10";"w374";40.1499999999951
"o10";"w370";76.6199999999951
"o10";"w383";82.78
"o10";"w380";38.58
"o10";"w381";40.2
"o10";"w379";57.94
"o10";"w384";69.19
"o10";"w377";40.38
"o10";"w382";36.63
"o10";"w378";44.05
"o10";"w39";270.95
"o10";"w36";474.42
"o10";"w37";173.26
"o10";"w35";238.23
"o10";"w40";173.43
"o10";"w33";125.39
"o10";"w38";73.44
"o10";"w34";178.64
"o10";"w47";81.0000000000001
"o10";"w44";41.0500000000001
"o10";"w45";53.7500000000001
"o10";"w43";68.0700000000001
"o10";"w48";81.3200000000001
"o10";"w41";39.5200000000001
"o10";"w46";38.3300000000001
"o10";"w42";50.0200000000001
"o10";"w55";424.909999999999
"o10";"w52";254.579999999999
"o10";"w53";97.8599999999993
"o10";"w51";126.859999999999
"o10";"w56";125.619999999999
"o10";"w49";58.3399999999993
"o10";"w54";31.7199999999993
"o10";"w50";80.4699999999993
"o10";"w63";84.8099999999994
"o10";"w60";28.6699999999994
"o10";"w61";40.0999999999994
"o10";"w59";46.2899999999994
"o10";"w64";66.0299999999994
"o10";"w57";26.2999999999994
"o10";"w62";24.7299999999994
"o10";"w58";35.2999999999994
"o10";"w71";286.19
"o10";"w68";496.05
"o10";"w69";173.86
"o10";"w67";316.23
"o10";"w72";186.64
"o10";"w65";128
"o10";"w70";76.44
"o10";"w66";178.37
"o11";"w7";123.56
"o11";"w6";65.95
"o11";"w3";128
"o11";"w8";103.68
"o11";"w2";106.46
"o11";"w5";112.44
"o11";"w4";221.88
"o11";"w1";81.92
"o11";"w79";42.96
"o11";"w78";28.47
"o11";"w75";36.54
"o11";"w80";48.14
"o11";"w74";31.95
"o11";"w77";35.94
"o11";"w76";28.26
"o11";"w73";28.41
"o11";"w87";291.1
"o11";"w86";24.3099999999995
"o11";"w83";60.6399999999995
"o11";"w88";69.3499999999995
"o11";"w82";41.0699999999995
"o11";"w85";66.2499999999995
"o11";"w84";101.71
"o11";"w81";35.6499999999995
"o11";"w95";27.1400000000007
"o11";"w94";16.9400000000007
"o11";"w91";21.9500000000007
"o11";"w96";31.6200000000007
"o11";"w90";18.8700000000007
"o11";"w93";21.6600000000007
"o11";"w92";16.5500000000007
"o11";"w89";17.0600000000007
"o11";"w103";111.46
"o11";"w102";54.4599999999996
"o11";"w99";121.85
"o11";"w104";99.7899999999996
"o11";"w98";88.5799999999996
"o11";"w101";101.89
"o11";"w100";188.2
"o11";"w97";59.4999999999996
"o11";"w111";34.4299999999991
"o11";"w110";27.7099999999991
"o11";"w107";31.9899999999991
"o11";"w112";38.7699999999991
"o11";"w106";29.5999999999991
"o11";"w109";31.6299999999991
"o11";"w108";27.4799999999991
"o11";"w105";27.6799999999991
"o11";"w119";275.680000000001
"o11";"w118";25.9500000000007
"o11";"w115";57.3300000000007
"o11";"w120";70.0300000000007
"o11";"w114";46.2800000000007
"o11";"w117";59.4800000000007
"o11";"w116";104.830000000001
"o11";"w113";35.3700000000007
"o11";"w127";24.5899999999993
"o11";"w126";19.6299999999993
"o11";"w123";21.7699999999993
"o11";"w128";29.0699999999993
"o11";"w122";20.5999999999993
"o11";"w125";21.8799999999993
"o11";"w124";18.9999999999993
"o11";"w121";19.4399999999993
"o11";"w135";115.870000000001
"o11";"w134";59.0400000000006
"o11";"w131";128.280000000001
"o11";"w136";108.410000000001
"o11";"w130";93.3400000000006
"o11";"w133";106.990000000001
"o11";"w132";192.310000000001
"o11";"w129";81.2800000000006
"o11";"w143";48.1599999999988
"o11";"w142";31.5499999999988
"o11";"w139";40.6199999999988
"o11";"w144";51.7599999999988
"o11";"w138";35.5199999999988
"o11";"w141";39.4099999999988
"o11";"w140";32.1799999999988
"o11";"w137";31.6599999999988
"o11";"w151";282.02
"o11";"w150";26.4599999999997
"o11";"w147";56.3999999999997
"o11";"w152";70.4599999999997
"o11";"w146";41.9299999999997
"o11";"w149";55.4799999999997
"o11";"w148";95.2099999999997
"o11";"w145";32.8799999999997
"o11";"w15";42.5
"o11";"w14";25.82
"o11";"w11";31.95
"o11";"w16";44.57
"o11";"w10";29.36
"o11";"w13";33.71
"o11";"w12";26.02
"o11";"w9";26.04
"o11";"w159";32.7699999999993
"o11";"w158";22.4199999999993
"o11";"w155";27.9399999999993
"o11";"w160";37.2099999999993
"o11";"w154";24.2999999999993
"o11";"w157";27.0199999999993
"o11";"w156";22.0799999999993
"o11";"w153";22.4799999999993
"o11";"w167";112.090000000002
"o11";"w166";52.4500000000019
"o11";"w163";115.700000000002
"o11";"w168";101.360000000002
"o11";"w162";86.0300000000019
"o11";"w165";99.6400000000019
"o11";"w164";178.230000000002
"o11";"w161";81.4800000000019
"o11";"w175";39.0599999999977
"o11";"w174";32.0399999999977
"o11";"w171";36.5999999999977
"o11";"w176";43.4399999999977
"o11";"w170";33.8999999999977
"o11";"w173";36.1499999999977
"o11";"w172";31.8699999999977
"o11";"w169";32.3699999999977
"o11";"w183";258.189999999999
"o11";"w182";29.7199999999994
"o11";"w179";62.7799999999994
"o11";"w184";72.0699999999994
"o11";"w178";45.1199999999994
"o11";"w181";59.5299999999994
"o11";"w180";99.7399999999994
"o11";"w177";38.5499999999994
"o11";"w191";29.9499999999983
"o11";"w190";24.8199999999983
"o11";"w187";27.0299999999983
"o11";"w192";34.8399999999983
"o11";"w186";25.7199999999983
"o11";"w189";27.0199999999983
"o11";"w188";24.2199999999983
"o11";"w185";24.6499999999983
"o11";"w199";122.160000000001
"o11";"w198";67.280000000001
"o11";"w195";129.160000000001
"o11";"w200";102.320000000001
"o11";"w194";107.410000000001
"o11";"w197";55.270000000001
"o11";"w196";218.930000000001
"o11";"w193";93.840000000001
"o11";"w207";39.3100000000012
"o11";"w206";25.1400000000012
"o11";"w203";35.1500000000012
"o11";"w208";41.5700000000012
"o11";"w202";29.4400000000012
"o11";"w205";27.3400000000012
"o11";"w204";25.3900000000012
"o11";"w201";26.3800000000012
"o11";"w215";232.299999999999
"o11";"w214";21.3399999999988
"o11";"w211";58.4299999999988
"o11";"w216";78.4599999999988
"o11";"w210";42.7399999999988
"o11";"w213";28.7099999999988
"o11";"w212";106.759999999999
"o11";"w209";47.0999999999988
"o11";"w223";23.8699999999991
"o11";"w222";14.0199999999991
"o11";"w219";19.0099999999991
"o11";"w224";26.4799999999991
"o11";"w218";16.2199999999991
"o11";"w221";16.4099999999991
"o11";"w220";13.8799999999991
"o11";"w217";14.7499999999991
"o11";"w231";111.939999999999
"o11";"w230";55.9399999999994
"o11";"w227";119.479999999999
"o11";"w232";117.439999999999
"o11";"w226";100.309999999999
"o11";"w229";54.7099999999994
"o11";"w228";198.549999999999
"o11";"w225";85.4899999999994
"o11";"w23";311.94
"o11";"w22";21.5700000000001
"o11";"w19";60.9500000000001
"o11";"w24";67.2700000000001
"o11";"w18";42.7900000000001
"o11";"w21";61.3600000000001
"o11";"w20";107.24
"o11";"w17";34.6700000000001
"o11";"w239";31.8799999999997
"o11";"w238";25.3799999999997
"o11";"w235";29.6199999999997
"o11";"w240";34.5199999999997
"o11";"w234";27.2299999999997
"o11";"w237";26.3699999999997
"o11";"w236";25.0299999999997
"o11";"w233";26.0099999999997
"o11";"w247";218.339999999998
"o11";"w246";25.2999999999981
"o11";"w243";68.9099999999981
"o11";"w248";64.5699999999981
"o11";"w242";44.5799999999981
"o11";"w245";32.0099999999981
"o11";"w244";112.939999999998
"o11";"w241";50.3099999999981
"o11";"w255";22.2799999999994
"o11";"w254";16.9499999999994
"o11";"w251";19.7299999999994
"o11";"w256";23.5399999999994
"o11";"w250";18.1999999999994
"o11";"w253";17.4699999999994
"o11";"w252";16.6399999999994
"o11";"w249";17.3099999999994
"o11";"w263";118.550000000001
"o11";"w262";60.3200000000013
"o11";"w259";143.670000000001
"o11";"w264";107.960000000001
"o11";"w258";104.400000000001
"o11";"w261";55.7300000000013
"o11";"w260";207.840000000001
"o11";"w257";115.050000000001
"o11";"w271";42.6000000000025
"o11";"w270";28.2800000000025
"o11";"w267";38.5500000000025
"o11";"w272";44.4200000000025
"o11";"w266";32.5100000000025
"o11";"w269";30.4800000000025
"o11";"w268";28.3400000000025
"o11";"w265";29.3600000000025
"o11";"w279";264.6
"o11";"w278";22.2299999999996
"o11";"w275";61.1399999999996
"o11";"w280";66.5599999999996
"o11";"w274";42.2399999999996
"o11";"w277";30.4599999999996
"o11";"w276";101.09
"o11";"w273";43.6299999999996
"o11";"w287";26.3899999999991
"o11";"w286";16.9299999999991
"o11";"w283";22.4699999999991
"o11";"w288";28.9899999999991
"o11";"w282";18.8799999999991
"o11";"w285";17.8999999999991
"o11";"w284";16.5499999999991
"o11";"w281";17.5599999999991
"o11";"w295";108.600000000001
"o11";"w294";51.1900000000006
"o11";"w291";127.260000000001
"o11";"w296";99.5600000000006
"o11";"w290";94.8800000000006
"o11";"w293";56.7400000000006
"o11";"w292";187.490000000001
"o11";"w289";96.9600000000006
"o11";"w303";34.1400000000016
"o11";"w302";27.7400000000016
"o11";"w299";31.2200000000016
"o11";"w304";36.8000000000016
"o11";"w298";29.8400000000016
"o11";"w301";28.6300000000016
"o11";"w300";27.4200000000016
"o11";"w297";28.3500000000016
"o11";"w311";260.02
"o11";"w310";26.14
"o11";"w307";65.43
"o11";"w312";66.62
"o11";"w306";45.86
"o11";"w309";35.42
"o11";"w308";104.25
"o11";"w305";45.52
"o11";"w31";25.7400000000001
"o11";"w30";14.5000000000001
"o11";"w27";18.8600000000001
"o11";"w32";28.3200000000001
"o11";"w26";16.3800000000001
"o11";"w29";19.2200000000001
"o11";"w28";13.9700000000001
"o11";"w25";14.3700000000001
"o11";"w319";24.7299999999994
"o11";"w318";19.8299999999994
"o11";"w315";22.6099999999994
"o11";"w320";25.9199999999994
"o11";"w314";20.3299999999994
"o11";"w317";20.0299999999994
"o11";"w316";19.1399999999994
"o11";"w313";19.7899999999994
"o11";"w327";116.410000000003
"o11";"w326";55.5400000000032
"o11";"w323";131.660000000003
"o11";"w328";110.680000000003
"o11";"w322";98.4600000000032
"o11";"w325";58.8800000000032
"o11";"w324";192.230000000003
"o11";"w321";98.0700000000032
"o11";"w335";46.6799999999985
"o11";"w334";32.9099999999985
"o11";"w331";41.9899999999985
"o11";"w336";48.5899999999985
"o11";"w330";36.5499999999985
"o11";"w333";34.7099999999985
"o11";"w332";32.6799999999985
"o11";"w329";33.9099999999985
"o11";"w343";208.900000000002
"o11";"w342";25.5200000000017
"o11";"w339";57.6900000000017
"o11";"w344";67.5600000000017
"o11";"w338";43.9000000000017
"o11";"w341";44.0000000000017
"o11";"w340";95.1900000000017
"o11";"w337";41.5500000000017
"o11";"w351";31.8700000000026
"o11";"w350";22.3800000000026
"o11";"w347";27.5100000000026
"o11";"w352";34.4000000000026
"o11";"w346";24.0700000000026
"o11";"w349";23.0100000000026
"o11";"w348";21.7100000000026
"o11";"w345";22.8300000000026
"o11";"w359";111.470000000001
"o11";"w358";53.9400000000006
"o11";"w355";113.140000000001
"o11";"w360";106.900000000001
"o11";"w354";94.4100000000006
"o11";"w357";58.4900000000006
"o11";"w356";177.350000000001
"o11";"w353";95.6600000000006
"o11";"w367";38.52
"o11";"w366";32.23
"o11";"w363";36.53
"o11";"w368";41.42
"o11";"w362";33.93
"o11";"w365";32.99
"o11";"w364";31.72
"o11";"w361";32.86
"o11";"w375";235.219999999997
"o11";"w374";28.3899999999965
"o11";"w371";66.6499999999965
"o11";"w376";71.1999999999965
"o11";"w370";45.0599999999965
"o11";"w373";35.6499999999965
"o11";"w372";99.4499999999965
"o11";"w369";38.6799999999965
"o11";"w383";30.0200000000023
"o11";"w382";24.0100000000023
"o11";"w379";27.1500000000023
"o11";"w384";30.9500000000023
"o11";"w378";25.3600000000023
"o11";"w381";24.8600000000023
"o11";"w380";23.9600000000023
"o11";"w377";24.6000000000023
"o11";"w39";113.7
"o11";"w38";55.5100000000002
"o11";"w35";122.04
"o11";"w40";97.3900000000001
"o11";"w34";93.4500000000001
"o11";"w37";104.62
"o11";"w36";196.6
"o11";"w33";72.0400000000001
"o11";"w47";32.9000000000002
"o11";"w46";25.9000000000002
"o11";"w43";29.7800000000002
"o11";"w48";37.1000000000002
"o11";"w42";27.3800000000002
"o11";"w45";29.6000000000002
"o11";"w44";25.5600000000002
"o11";"w41";26.0200000000002
"o11";"w55";265.2
"o11";"w54";23.4600000000002
"o11";"w51";59.8700000000002
"o11";"w56";68.5400000000002
"o11";"w50";44.4700000000002
"o11";"w53";61.3500000000002
"o11";"w52";110.1
"o11";"w49";41.1200000000002
"o11";"w63";22.4299999999996
"o11";"w62";16.3199999999996
"o11";"w59";19.5399999999996
"o11";"w64";26.6499999999996
"o11";"w58";17.7699999999996
"o11";"w61";19.3199999999996
"o11";"w60";16.4799999999996
"o11";"w57";16.8699999999996
"o11";"w71";121.41
"o11";"w70";60.8799999999997
"o11";"w67";133.49
"o11";"w72";107.68
"o11";"w66";98.5399999999997
"o11";"w69";111.9
"o11";"w68";207.63
"o11";"w65";88.4499999999997
"o12";"w6";63.31
"o12";"w4";123.93
"o12";"w8";59.33
"o12";"w2";68.26
"o12";"w1";62.93
"o12";"w7";69.56
"o12";"w3";79.28
"o12";"w5";83.42
"o12";"w78";24.5599999999997
"o12";"w76";23.6899999999997
"o12";"w80";37.2699999999997
"o12";"w74";26.6099999999997
"o12";"w73";24.1799999999997
"o12";"w79";31.7999999999997
"o12";"w75";28.5799999999997
"o12";"w77";32.3399999999997
"o12";"w86";21.4299999999993
"o12";"w84";62.8399999999993
"o12";"w88";41.9899999999994
"o12";"w82";30.3299999999993
"o12";"w81";29.7099999999993
"o12";"w87";34.4299999999994
"o12";"w83";38.4999999999994
